,date,publication,words,author,title,intro
0,2021-01-28,Libération,808mots,Recueilli par C.Sc.,«Les associations environnementales judiciarisent leur combat»,"  ...  président de la chambre du Conseil d'Etat en charge notamment des questions environnementales, rappelle que la question spécifique du  changement  climatique se pose depuis la convention de Rio de 1992.  ..."
1,2021-02-02,Libération,498mots,Sacha Nelken,Les températures pourraient fortement grimper à la fin du siècle,"  ...  les observations recueillies à l'échelle planétaire confirment à présent une accélération sans précédent du  changement  climatique et les conséquences de ce dérèglement se multiplient. [ ] La France n'est pas épargnée», indique ..."
2,2021-01-28,Libération,1436mots,Par CORALIE SCHAUB,URGENCE CLIMATIQUE L'Etat pointé du droit,"  ...  deux notions distinctes mais complémentaires. Au sens de «dette morale, historique, économique», elle envisage le  changement  climatique sous l'angle de la dette que les pays riches auraient envers les pays pauvres ..."
3,2021-03-11,Libération,987mots,Aurore Coulaud,Nucléaire ou énergies renouvelables : deux visions de la décarbonation,"  ... Pour limiter les émissions de gaz à  effet  de  serre, la France, avec un parc nucléaire vieillissant, est appelée à faire des choix lourds de conséquences.  ..."
4,2021-02-09,Libération,122mots,,C'était l'objectif de baisse des [...],C'était l'objectif de baisse des émissions de gaz à  effet  de  serre en France initialement prévu pour 2019 dans la Stratégie nationale bas carbone (SNBC). Mais l'objectif a été ...
5,2021-02-10,Libération,1615mots,Aurore Coulaud et Coralie Schaub,Quatre mesures à la loupe,"  ...  clair qu'on ne respectera pas l'objectif de  40 % des émissions de gaz à  effet  de  serre pour 2030», fixé par l'UE et que la Commission européenne a proposé de ..."
6,2021-03-29,Libération,1761mots,Recueilli par Coralie Schaub,Delphine Batho et Aurore Bergé sur la loi climat : un texte «inutile» ou «inédit» ?,"  ...  de tenir la ligne : «Comment baisseton de 40 % nos émissions de gaz à  effet  de  serre (GES) d'ici 2030 ?» Avec ce projet de loi, mais aussi toutes les autres ..."
7,2021-02-04,Libération,560mots,Par Coralie Schaub Journaliste au service société,"L'Affaire du siècle, c'est l'affaire de qui ?","  ... 'il s'était fixé pour tenir ses objectifs de réduction des émissions de gaz à  effet  de  serre (GES), l'Etat a bien commis une faute engageant sa responsabilité, indique le juge ..."
8,2021-01-28,Libération,649mots,Fabrice Drouzy,"Climat, crise sanitaire les Français ont leurs maux à dire","  ...  soucis du quotidien, la préoccupation principale des Français est une question d'intérêt général: le  réchauffement  climatique est vu par 48 % des sondés (2) comme l'événement majeur de ces dernières années ..."
9,2021-03-01,Libération,778mots,Par Daniel Schneidermann,"Méthanier, éoliennes : le silence du réel","  ...  silence sur l'éolien rentable texan ou sur ce navire qui, sous l'effet du  réchauffement  climatique, a rejoint la Chine depuis la Sibérie en passant par le détroit de Béring ?  ..."
10,2021-02-03,Libération,2126mots,Recueilli par Catherine Calvet,"«En éradiquant nombre d'espèces sauvages, les humains deviennent la cible privilégiée des virus»",  ...  les ballasts de ces bateaux (réservoir d'eau de grande capacité équipant certains navires). Le  réchauffement  climatique joue aussi son rôle dans cette migration de l'océan Indien vers la Méditerranée orientale ...
11,2021-01-02,Libération,1697mots,Recueilli par ANASTASIA VÉCRIN,"«Nous voulons un autre monde, et nous le voulons maintenant»","  ... 'arracher au déterminisme économique, pour construire un monde où nos actions ne contribuent plus au  réchauffement  climatique et à l'altération du vivant. Et cela n'a rien d'une utopie, cette ..."
12,2021-01-28,Libération,498mots,Cécile Duflot,Et si gouverner était plus simple que ce que l'on dit ?,"  ... 'histoire où les citoyen·nes, scientifiques et intellectuel·les s'accordent pour dire que les deux défis majeurs de l'humanité sont le  changement  climatique et la lutte contre les inégalités.  ..."
13,2021-01-28,Libération,1115mots,AUDE MASSIOT,Le cours mondial des actions en justice à la hausse,"  ...  ces Etats européens à être plus téméraires dans leur réduction des émissions de gaz à  effet  de  serre. Pourquoi la CEDH ? Les jeunes estiment que, par leur inertie face à l'emballement ..."
14,2021-01-28,Libération,781mots,MARGAUX SOLINAS Correspondance à Amsterdam,"Aux Pays-Bas, un combat payant pour le climat",  ...  les juges ont gravé dans le marbre du droit le fait scientifique qu'est le  changement  climatique et son origine humaine mais aussi parce qu'ils se sont fondés sur la Convention ...
15,2021-03-22,Libération,1791mots,Recueilli par ANASTASIA VÉCRIN,Le Covid ou la «vie en temps réel»,"  ...  et les concentre tous, elle nous ramène à la biologie humaine, au temps cosmique, au  changement  climatique, ce que j'appelle «le moment du vivant», cette expérience globale qui nous relie à ..."
