,date,publication,words,author,title,intro
0,2018-08-11,Le Monde,997mots,Brice Lalonde,Brice Lalonde « Pas besoin d'être Vert pour être un ministre écologiste »,"  ...  inondations, est un signal inquiétant. Mais nul n'en parle! Dans la lutte contre le  changement  climatique, dont le président Macron s'est fait le héraut, le succès réclame de diminuer les ..."
1,2018-06-01,Le Monde,1237mots,Simon Roger,Climat : les Américains ont enrayé la dynamique,"  ...  qu'il n'y paraît pour soutenir les énergies fossiles, très émettrices de gaz à  effet  de  serre qui contribuent au  réchauffement  climatique. « Le président Trump a d'ores et déjà pris ..."
2,2018-07-07,Le Monde,983mots,Marie-Anne Cohendet,"Environnement et Constitution, le poids des mots",  ...  des effets pervers comme l'expansion de pratiques qui ­réduisent les émissions de gaz à  effet  de  serre mais qui ont des conséquences dramatiques sur d'autres aspects de ­l'environnement. La ...
3,2018-07-28,Le Monde,1404mots,,Températures extrêmes sur le globe,"...  le mois de juin fut le deuxième le plus chaud jamais enregistré, selon le service Copernicus de surveillance du  changement  climatique du Centre européen pour les prévisions météorologiques à moyen terme.  ..."
4,2018-08-03,Le Monde,953mots,Pierre Le Hir,"Climat : 2017, année de tous les records","  ...  réchauffement planétaire », soulignent les chercheurs. Revue de détail d'une planète en ébullition. Gaz à  effet  de  serre La concentration dans l'atmosphère de gaz à  effet  de  serre (dioxyde de carbone ..."
5,2018-07-27,Le Monde,931mots,,"Les pics de chaleur restent, à ce jour, imprévisibles",...  pouvant atteindre plusieurs degrés si le niveau atmosphérique du CO2 (et des autres gaz à  effet  de  serre) doublait. Ces résultats ont anticipé d'une vingtaine d'années la mise en évidence ...
6,2018-06-13,Le Monde,1440mots,Isabella Lövin,"Alerte, l'océan coule!",  La surpêche et le  changement  climatique menacent une source de nourriture d'importance ­vitale pour plus d'un milliard de personnes. Ils sont les principaux facteurs de détérioration du plus grand écosystème ...
7,2018-08-03,Le Monde,568mots,,Climat : dépasser la prise de conscience,"s signaux d'alarme sur l'accélération du  réchauffement  climatique se multiplient et, pourtant, les actions engagées pour tenter d'inverser le phénomène ne sont désespérément pas à la hauteur des enjeux ..."
8,2018-08-07,Le Monde,486mots,Na. W.,Les centrales nucléaires face au défi climatique,  La question se pose avec acuité : les centrales nucléaires peuventelles survivre au  changement  climatique? La production d'électricité par des réacteurs nucléaires ne produit pas de CO2 et ne contribue pas ...
9,2018-07-09,Le Monde,1086mots,Simon Roger,Premier anniversaire maussade du plan climat,  ...  le 31 décembre 2017) comme celle de la vente de véhicules émetteurs de gaz à  effet  de  serre deux axes forts du plan climat sont programmées à l'horizon 2040. Quant à ...
10,2018-05-04,Le Monde,1166mots,Simon Roger,Climat : les engagements financiers ne sont pas tenus,"  ...  période 20132014. Elle déplore la part modique des sommes consacrées à l'adaptation au  changement  climatique, qui représentent seulement 20 % des financements publics, contre 19 % en 20132014 (les politiques d ..."
11,2018-08-23,Le Monde,630mots,Gilles Paris,Donald Trump présente son plan de soutien au charbon,"  ...  ambitieux, en vue de l'accord de Paris, conclu en 2015, pour lutter contre le  réchauffement  climatique, qui obligeait les Etats américains, par le biais de l'EPA, à fermer les centrales ..."
12,2018-08-31,Le Monde,792mots,Pierre-André Buigues,Le mythe des vertus du libre-échange,  ...  se multiplient sans prise en compte de ces exigences. Prenons quelques exemples. La maîtrise du  changement  climatique est un impératif absolu et un enjeu mondial. Or si cer­taines zones géographiques s ...
13,2018-06-27,Le Monde,91mots,,Quatorze Etats de l'UE appellent à faire plus contre le réchauffement,"...  déclaration appelant à relever les ambitions de l'Union européenne dans la lutte contre le  changement  climatique. Réunis en marge du conseil des ministres de l'environnement à Luxembourg, ils souhaitent dépasser ..."
14,2018-07-28,Le Monde,679mots,,Le réchauffement climatique est à l'oeuvre,"...  rejetées vers le Sud et en Méditerranée. Mais à cela s'ajoutent les effets du  changement  climatique. "" Car Robert Vautard comme ses collègues européens estiment que  "" le  changement  climatique d'origine humaine ..."
15,2018-07-13,Le Monde,708mots,Marie Bourreau,"Le climat, une menace sur la sécurité du monde","  ...  la première fois depuis sept ans, un débat sur le lien de causalité entre le  changement  climatique et les risques de survenue ou d'aggravation des conflits. L'organisation a pris acte ..."
16,2018-08-25,Le Monde,1053mots,Isabelle Dellerba,"Sécheresse : en Australie, les bêtes meurent","  ...  que tous les experts s'accordent à dire que cette sécheresse est la conséquence du  réchauffement  climatique, l'Australie, qui est l'un des premiers pollueurs de la planète par habitant, n ..."
17,2018-06-15,Le Monde,808mots,,L'Europe trouve un accord sur les énergies renouvelables,"...  à ce qu'il est nécessaire de faire pour réduire les émissions de gaz à  effet  de  serre comme le prévoit l'accord de Paris. ""  Selon une projection récente de la Commission ..."
18,2018-05-05,Le Monde,749mots,Frédéric Joignot,Le Sud veut voiler le Soleil,"  ...  le temps des « dilemmes lamentables . L'humanité y est désormais acculée pour s'opposer au  changement  climatique. Douze chercheurs réputés des pays du Sud, dont un physicien du Groupe d'experts intergouvernemental ..."
19,2018-07-05,Le Monde,460mots,Nabil Wakim,Le Japon reprend le chemin du nucléaire,"  ... 'arrêt du parc nucléaire japonais, le pays a fait exploser ses émissions de gaz à  effet  de  serre, en produisant massivement son électricité à partir de charbon et de gaz. Le Japon ..."
