,date,publication,words,author,title,intro
0,2015-10-23,Les Echos,756mots,YANN VERDO,Comment se mesure l'impact des divers gaz à effet de serre,"  ... CO 2, méthane, halocarbures... Les gaz à  effet  de  serre sont nombreux. Leur pouvoir d'absorption et leur durée de vie caractérisent leur rôle dans le  réchauffement  climatique.  ..."
1,2015-05-28,Les Echos,862mots,JACQUES HENNO,A 6 mois de la conférence climat,"  ...  pour le Pacte mondial des Nations unies, la route est encore longue.  « Le problème du  changement  climatique est devant nous pour au moins encore cinquante ans » ,  concède l'ancien secrétaire d'Etat ..."
2,2015-07-09,Les Echos,367mots,YVES VILAGINES,"Claire Weill : « Les acteurs sont passés de ""pourquoi agir ?"" à ""comment agir"" »",  ... Claire Weill Secrétaire générale de la conférence scientifique internationale Notre avenir commun face au  changement  climatique  ...
3,2015-05-06,Les Echos,753mots,,Aider les pays pauvres face au risque climatique,"...  contaminant les sources d'eau potable. Ce scénario risque malheureusement de se répéter avec le  réchauffement  climatique qui va entraîner la recrudescence de ces phénomènes, mettant en péril l'existence même des ..."
4,2015-11-26,Les Echos,485mots,JOEL COSSARDEAUX,Conférence sur le climat : les mauvaises nouvelles se succèdent pour l'Elysée,  ...  de la différenciation des efforts de réduction des pays concernant leurs émissions de gaz à  effet  de  serre (GES).  « Le problème du  réchauffement  climatique est le résultat des émissions des pays développés ...
5,2015-12-29,Les Echos,621mots,LAURENCE DAZIANO,Climat et nucléaire : les deux faces d'une même médaille,"  ...  préoccupation »  dans son accord final le niveau trop élevé des émissions globales de gaz à  effet  de  serre. Elle aurait pu, dans cet accord, replacer l'énergie nucléaire à sa juste place ..."
6,2015-12-04,Les Echos,541mots,RICHARD HIAULT,L'océan s'invite dans les débats sur le climat,"  ...  journée de jeudi était consacrée à la problématique de l'océan sur le plan du  réchauffement  climatique. En tout, pendant cette conférence du Bourget, pas moins de 30 événements et 7 stands ..."
7,2015-10-12,Les Echos,691mots,PIERRE MOSCOVICI,Aider les pays les plus vulnérables : un défi crucial pour le climat,"  ...  dollars d'ici à 2020 pour aider les pays en développement à lutter contre le  changement  climatique. Vendredi, en marge des réunions annuelles du FMI à Lima, les ministres des Finances ont ..."
8,2015-11-05,Les Echos,626mots,JACQUES DELPLA,Qui paiera la facture climatique et surtout comment ?,"  Pour aider à lutter contre le  changement  climatique, les Trésors français et allemand (puis européens) devraient émettre, en commun, des obligations souveraines ultralongues (à 100 ans, 200 ans, perpétuelles), destinées à ..."
9,2015-05-04,Les Echos,1268mots,YANN VERDO,Au coeur des archives de glace du climat,  ... Analyser l'atmosphère terrestre d'il y a un million d'années pour mieux comprendre les enjeux du  réchauffement  climatique actuel : c'est le but du projet Subglacior.  ...
10,2015-07-07,Les Echos,315mots,MICHEL DE GRANDI,Réduction des émissions et croissance économique sont « climat-compatibles »,  ...  jusqu'à 96 % de l'écart entre la trajectoire actuelle d'émissions de gaz à  effet  de  serre et le niveau nécessaire pour maintenir le  réchauffement  climatique à moins de 2°C ...
11,2015-09-07,Les Echos,631mots,VINCENT AURIAC,La finance face à ses responsabilités,"  ...  de la COP21. Les Etats vont négocier pour parvenir à une réduction des gaz à  effet  de  serre permettant de contrer les conséquences négatives du  changement  climatique. Tout le monde, par son ..."
12,2015-10-23,Les Echos,515mots,JOEL COSSARDEAUX,Climat : les négociations butent sur les finances,  ...  récent rapport ( « Les Echos » du 12 octobre) de l'OCDE sur le niveau et la nature des financements qui leur parviennent des plus riches pour répondre aux défis du  réchauffement  climatique.  ...
13,2015-10-21,Les Echos,502mots,RICHARD HIAULT,Climat : l'OCDE juge essentielle la fixation d'un prix de la tonne de carbone,"  ...  mardi, cette dernière estime que donner un prix au carbone est  « essentiel »  pour limiter le  réchauffement  climatique.  « Mettre un prix sur les émissions de CO2 (et aussi, si possible, sur les autres ..."
14,2015-09-22,Les Echos,568mots,LUCIE ROBEQUAIN,Obama attend Xi Jinping avec des dossiers explosifs,"  ...  pays. Barack Obama et Xi Jinping ont annoncé un plan commun pour lutter contre le  réchauffement  climatique, définissant ensemble des objectifs pour réduire les gaz à  effet  de  serre à l'horizon ..."
15,2015-11-27,Les Echos,766mots,,Le Chili mise sur le photovoltaïque,"...  Cette démarche participative permet à la société chilienne de s'approprier le défi du  changement  climatique et renforce la position du Chili dans les négociations »  , observe Teresa Ribera, directrice de l'Iddri ..."
16,2015-06-29,Les Echos,1018mots,JOEL COSSARDEAUX,Climat : cinq mois pour éviter un nouveau fiasco à Paris,"  ...  pays en développement, la question du financement des mesures d'atténuation et d'adaptation au  changement  climatique reste en suspens. Or c'est un point clef de l'accord espéré en fin ..."
17,2015-06-30,Les Echos,671mots,THOMAS BUBERL|JAY RALPH|MAURICE TULLOCH,Santé publique et climat : une spirale infernale,  La commission du « Lancet » sur la santé et le  changement  climatique a publié mardi 23 juin un rapport remarqué à propos des  « réponses politiques nécessaires pour protéger la santé publique face au ...
18,2015-11-30,Les Echos,193mots,JOEL COSSARDEAUX,Aider les Etats à s'adapter au réchauffement,"  Avec la « montée en puissance » des impacts physiques du  changement  climatique, la question de l'adaptation s'est mise à prendre de plus en plus d'importance. Or, jusqu'à présent, les ..."
19,2015-05-28,Les Echos,275mots,LUCIE ROBEQUAIN,Les Etats-Unis prennent des engagements ambitieux,"  Deuxième pollueur de la planète, les EtatsUnis semblent enfin disposés à lutter contre le  changement  climatique. Barack Obama, qui espère un accord historique à Paris, a pris l'engagement de réduire ..."
20,2015-12-11,Les Echos,523mots,FRANK NIEDERCORN,éric Giraud -Héraud : « Les consommateurs risquent de se détourner de ces vins trop flatteurs »,  ...  vigne et du vin une étude sur les consommateurs face à ces vins issus du  réchauffement  climatique. éric Giraud Héraud Economiste à l'université de Bordeaux et à l'Inra. Il a ...
21,2015-10-15,Les Echos,648mots,VINCENT CHAMPAIN,Le mirage du prix unique du carbone,"  ...  le climat de Paris (COP 21) tenteront de conclure un accord visant à limiter le  réchauffement  climatique à 2°C d'ici à la fin du siècle. Pour limiter le réchauffement, il ..."
22,2015-12-10,Les Echos,1698mots,RICHARD HIAULT,"MicroCarb, future sentinelle du changement climatique",  ...  point un bijou technologique capable de vérifier depuis l'espace les émissions de gaz à  effet  de  serre de chaque pays. Une pièce indispensable au puzzle que la communauté internationale espère mettre ...
23,2015-10-23,Les Echos,947mots,ERIC LE BOUCHER,Apple et Google appelés au service du climat,  ...  richissimes géants de l'Internet dans la vieille industrie du transport permet d'envisager sous un jour nouveau et positif la lutte contre le  réchauffement  climatique. A coup d'innovations radicales.  ...
24,2015-11-25,Les Echos,284mots,VINCENT CHARBONNIER,Villeurbanne sur la même ligne durable que New York,  ... Le maire de la deuxième ville de la métropole lyonnaise s'engage dans la lutte contre le  changement  climatique.  ...
25,2015-06-30,Les Echos,607mots,REJANE REIBAUD,Investisseurs et gérants devront décarboner leurs portefeuilles,"  ...  qu'ils détiennent. Il s'agit notamment de  « la mesure des émissions de gaz à  effet  de  serre » ,  c'estàdire de l'empreinte carbone. Mais ils devront aussi montrer leur ..."
26,2015-08-26,Les Echos,563mots,JACQUES HUBERT-RODIER,François Hollande fixe les grandes lignes d'un accord à la COP21,"  ...  les pays les plus pauvres à s'adapter aux objectifs de réduction des gaz à  effet  de  serre. On en est loin. Et pour François Hollande,  « la planète n'est pas seulement ..."
27,2015-11-25,Les Echos,410mots,REJANE REIBAUD,Le régulateur cherche le bon dosage,  ...  ont été actifs ces derniers mois pour montrer leur implication dans la lutte contre le  changement  climatique. Au point parfois d'aller trop vite et de devoir faire marche arrière. Un exemple ...
28,2015-12-02,Les Echos,646mots,JEAN-MARIE CHEVALIER,Climat : pourquoi un prix élevé du carbone est indispensable,  ...  la mesure où elle accélère la prise de conscience de la gravité du problème du  réchauffement  climatique par les citoyens du monde. Les vingt pays les plus vulnérables ont créé un groupe ...
29,2015-11-27,Les Echos,756mots,,"Dakar, terrain d'expérimentation","...  Aujourd'hui, les pouvoirs locaux ont décidé de s'impliquer dans la lutte contre le  changement  climatique » ,  insistait Khalifa Ababacar Sall, maire de Dakar, lors du Sommet mondial climat et territoire de ..."
30,2015-04-02,Les Echos,546mots,JOEL COSSARDEAUX,Les pays traînent les pieds pour s'engager sur le climat,"  ...  Paris, où doit être scellé un accord historique de réduction des émissions de gaz à  effet  de  serre (GES) applicable à compter de 2020, 35 des 196 parties signataires de la Convention ..."
31,2015-07-01,Les Echos,582mots,JOEL COSSARDEAUX,Les villes et les régions du monde pressent les Etats d'agir,"  ...  York, Michael Bloomberg, aujourd'hui envoyé spécial des Nations unies pour les villes et le  changement  climatique. De quoi donner une portée médiatique à des initiatives locales souvent ambitieuses pour réduire les ..."
32,2015-06-15,Les Echos,1174mots,YANN VERDO,"Les satellites, sentinelles du climat","  ...  l'espace »  , indique Hervé Le Treut. Certaines de ces variables sont de simples traceurs du  changement  climatique en cours, des symptômes du réchauffement. A commencer bien sûr par l'élévation du niveau ..."
33,2015-10-08,Les Echos,573mots,RICHARD HIAULT,Changement climatique : le soutien aux pays pauvres atteint 62 milliards de dollars,"  ... ,2 milliards enregistrés fin 2013. Comme l'a précisé Simon Buckle, chef de la division  Changement  climatique de l'OCDE,  « ces chiffres constituent une estimation qui est tout sauf parfaite. Mais, à ..."
34,2015-11-13,Les Echos,982mots,VIRGINIE ROBERT,Environnement : les projets pharaoniques des métropoles,"  ... Hong Kong, Vancouver : les villes multiplient les projets de développement durable.Les grandes métropoles veulent réduire de 80 % leurs émissions de gaz à  effet  de  serre.  ..."
35,2015-12-11,Les Echos,622mots,,La planète a besoin d'un prix du carbone,"L'avenir de la planète face au  changement  climatique repose désormais sur une mobilisation urgente, celle de la société civile  avec les ONG et les entreprises  et des gouvernements. Il faut agir ..."
36,2015-11-26,Les Echos,1809mots,JEAN-MARC VITTORI|DOMINIQUE SEUX,Jean Tirole : « Sauver la planète vaut bien 2 % de pouvoir d'achat »,"  ...  d'économie 2014 donne sa grille de lecture de la COP21.Pour lutter contre le  réchauffement  climatique, il faut selon lui un prix mondial du carbone, un traité international, un système de ..."
37,2015-11-17,Les Echos,511mots,RICHARD HIAULT,Climat : statu quo au sommet du G20 avant la COP21 de Paris,  ... Les chefs d'Etat et de gouvernement du G20 ne sont pas parvenus à Antalya à faire avancer le dossier du  réchauffement  climatique.  ...
38,2015-04-16,Les Echos,446mots,JOEL COSSARDEAUX,Fonds vert : les pays riches tardent à concrétiser leurs promesses,"  ...  ce fonds des NationsUnies, qui a vocation à financer les projets d'adaptation au  changement  climatique des pays les plus vulnérables et les plus pauvres, n'ont toujours pas sorti leur ..."
39,2015-06-25,Les Echos,614mots,JACQUES DELPLA,Qui doit payer pour protéger le climat ?,"  ...  le climat de Paris (COP21) en décembre 2015, de nombreuses propositions appellent, au titre du  réchauffement  climatique, à de larges transferts mondiaux d'argent public des pays riches vers les pays pauvres ..."
