,date,publication,words,author,title,intro
0,2017-05-16,Le Monde,892mots,par Stéphane Foucart,Trump et le déni de la science,"  ...  de l'agence. Celleci a pudiquement tiré le rideau sur son portail consacré au  changement  climatique. Depuis fin avril, quiconque tente de s'y connecter rencontre invariablement ce message : « Cette page ..."
1,2017-06-03,Le Monde,698mots,,Une amérique défaitiste,"...  des sujets les plus graves de l'heure pour l'avenir de la planète  le  réchauffement  climatique , l'Amérique se retire. Elle renonce à l'exercice de son « leadership . Elle ne sera ..."
2,2017-06-03,Le Monde,533mots,,Une Amérique défaitiste,"...  fi de la responsabilité historique des EtatsUnis, deuxième plus gros émetteur de gaz à  effet  de  serre, dans le  réchauffement  climatique. Il se trompe d'époque : la transition énergétique est portée ..."
3,2017-08-02,Le Monde,113mots,,Un modèle pour expliquer l'extinction de masse du permien,"...  diffusant dans la croûte terrestre, des couches sédimentaires au point de libérer les gaz à  effet  de  serre qu'elles contenaient, provoquant un  réchauffement  climatique massif. &gt; Burgess et al., "" Nature Communications "", 31 ..."
4,2017-06-12,Le Monde,981mots,Marie Bourreau,Les Nations unies au chevet des océans,"  ...  un état déjà très avancé. En cause : la mondialisation, la pollution, la surpêche et le  changement  climatique. Il y a cependant des raisons de se réjouir. L'océan avait été le grand ..."
5,2017-08-15,Le Monde,2245mots,,Lacarambouille ducarbone1|5 L'aubaine,"...  est question de réglementation boursière européenne, de flux bancaires, de hauts fonctionnaires, de gaz à  effet  de  serre, de quotas carbone et de différentiels de TVA. Il faut commencer par là, on ..."
6,2017-05-25,Le Monde,1266mots,,Le ministre Hulot veut rouvrir tous les dossiers,"...  et internationales du ministère, Virginie DumoulinWieczorkiewicz, et l'ambassadrice chargée des négociations sur le  changement  climatique, Brigitte Collet, il veut aussi signifier par sa présence à Berlin que l'engagement diplomatique ..."
7,2017-06-05,Le Monde,835mots,,La sortie de Washington aura des implications financières immédiates,"En optant pour un retrait de l'accord de Paris sur le  réchauffement  climatique, les EtatsUnis s'engagent dans une procédure plus complexe et plus incertaine que ne le laissent supposer ..."
8,2017-06-05,Le Monde,1216mots,,"Le "" crime contre l'humanité "" de Donald Trump","...  avaient alors accepté d'abandonner le pétrole, le gaz ainsi que d'autres gaz à  effet  de  serre d'ici à 2050, afin de limiter la montée des températures "" bien en deçà ..."
9,2017-08-12,Le Monde,686mots,Pierre Le Hir,Le climat bouleverse le calendrier des crues en Europe,  ...  demisiècle écoulé. Les scientifiques s'étaient jusqu'ici surtout intéressés à l'impact du  réchauffement  climatique sur l'ampleur des inondations. Günter Blöschl (Université technique de Vienne) et ses collègues se ...
