,date,publication,words,author,title,intro
0,2015-02-16,Le Monde,996mots,Simon Roger,Climat : accord sur un texte de négociations,"  ...  positions parfois divergentes, voire contradictoires, en matière de lutte contre les émissions de gaz à  effet  de  serre, d'adaptation au  changement  climatique, d'engagements financiers, de sécurité alimentaire ou encore des ..."
1,2015-02-26,Le Monde,805mots,Gilles Paris,Barack Obama met son veto au projet Keystone XL,  ...  Steyer. Ces dernières ont érigé Keystone au rang de symbole de la lutte contre le  réchauffement  climatique compte tenu des volumes de gaz à  effet  de  serre dégagés lors de l'extraction ...
2,2015-01-19,Le Monde,875mots,Stéphane Foucart,"2014, année la plus chaude enregistrée sur le globe","  ...  qui gouverne la météorologie, mais les tendances de long terme sont attribuables aux moteurs du  changement  climatique, dominés par les émissions humaines de gaz à  effet  de  serre. » Au total, note la ..."
3,2015-04-24,Le Monde,842mots,Gilles Paris,Climat : Obama fait pression sur les républicains,  ...  qu'il n'y avait pas  « de plus grande menace pour notre planète que le  changement  climatique »  . M. Obama cite régulièrement à l'appui de sa thèse un rapport du Pentagone publié ...
4,2015-04-16,Le Monde,135mots,,Des Néerlandais poursuivent La Haye,"...  avril, une action en justice contre leur gouvernement, pour le contraindre à agir contre le  réchauffement  climatique.  « Nous voulons que le gouvernement réduise les émissions de gaz à  effet  de  serre de ..."
5,2015-02-24,Le Monde,799mots,Stéphane Lauer,Un climatosceptique de renom démasqué,"  ...  ce serait les émissions de dioxyde de carbone (CO2) qui sont à l'origine du  réchauffement  climatique. WeiHock Soon, de son vrai nom, a multiplié les conférences, les articles dans les ..."
6,2015-02-25,Le Monde,903mots,Julien Bouissou,Le président du GIEC en pleine tempête,"  ...  pays. A l'heure où les désaccords entre nations sont profonds sur l'ampleur du  réchauffement  climatique et les moyens qui doivent être engagés pour le combattre, le rôle joué par les ..."
7,2015-04-16,Le Monde,864mots,Par Gérard Mestrallet,"Le prix du gaz carbonique, une boussole pour les entreprises","  ...  sont 196 Etats qui devront décider d'engagements de long terme pour faire face au  changement  climatique. Si nous ne faisons rien, c'est aussi une facture que nous léguerons à nos ..."
8,2015-03-27,Le Monde,964mots,Collectif,"Le repas végétarien, le plus laïque de tous","  ...  le climat (COP21), et que convaincre les Etats de réduire leurs émissions de gaz à  effet  de  serre est l'une des priorités de sa politique étrangère, il est impératif de commencer ..."
9,2015-02-10,Le Monde,949mots,Simon Roger,"A Genève, semaine-clé pour les négociations climat","  ...  scellé en décembre à Paris, il constituera une étape décisive dans la lutte contre le  réchauffement  climatique. A l'exception du protocole de Kyoto, qui impose depuis 2005 aux pays riches des ..."
10,2015-01-02,Le Monde,2545mots,Service international,"En 2015, une nouvelle donne géopolitique","  ...  2015, à Paris, les 195 Etats membres de la Convention des Nations unies sur le  changement  climatique auront pour mission de parvenir à un accord qui, pour la première fois, engagerait tous ..."
