,date,publication,words,author,title,intro
0,2017-01-20,Le Monde,1704mots,Stéphane Foucart,Le premier président vert,"    ...  du se­crétaire d'Etat américain paraphant, le 22 avril 2016, l'accord sur le  climat conclu quelques mois plus tôt à Paris qui résumera l'action du président Obama en faveur ...  "
1,2017-02-08,Le Monde,1069mots,Collectif,"Sur le climat, les décideurs politiques doivent aussi dénoncer le discours de la « post-vérité » !","    Chercheurs en science du  climat et de ses impacts, nous sommes inquiets de la multiplication des prises de position qui témoignent d'un affaiblissement du pacte entre scientifiques et décideurs politiques. Depuis ...  "
2,2017-04-21,Le Monde,968mots,Propos recueillis par David Stoleru,Michael Mann : « Donald Trump met les sciences en péril »,    ...  Michael Mann est un éminent climatologue américain. Il a démontré qu'un rapide réchauffement du  climat avait débuté dès les années 1950. Ses travaux font référence et lui valent d'être la ...  
3,2017-01-07,Le Monde,1017mots,Stéphane Foucart,Climat : le réchauffement ne s'est pas arrêté en 1998,"    ...  fameuse  « pause du réchauffement »,  entre 1998 et 2012, était surtout le fait d'un biais de mesure, plutôt que d'un ralentissement substantiel de la cadence du changement  climatique en cours.  ...  "
4,2017-03-22,Le Monde,925mots,Stéphane Foucart,Climat : la planète entre en « territoire inconnu »,"    ... Toutes les institutions dévolues à l'observation du  climat l'ont déjà affirmé, avec leurs chiffres, en ordre dispersé; l'Organisation météorologique mondiale (OMM) le confirme. Selon le dernier bilan  climatique annuel ...  "
5,2017-03-30,Le Monde,1005mots,Gilles Paris,Donald Trump enterre le plan climat d'Obama,    ... 'essentiel de la réglementation mise en place par son prédécesseur pour lutter contre le réchauffement  climatique. Ce thème a d'ailleurs disparu des discours présidentiels depuis l'arrivée à la Maison Blanche ...  
6,2017-02-09,Le Monde,1220mots,Par et,"Donald Trump, champion du capitalisme fossile","    ...  d'année en année, sont de plus en plus accessibles sous l'effet du changement  climatique et de la fonte des glaces, sont aussi extrêmement attractives pour les entreprises américaines : en 2012 ...  "
7,2017-03-14,Le Monde,1222mots,Pierre Le Hir,Climat : Paris vise la « neutralité carbone » en 2050,"    ...  ressembler la Ville Lumière au milieu du siècle, si elle se conforme au futur plan  climat qui doit être soumis, à partir de l'automne, à ses élus. Le document est encore ...  "
8,2017-03-21,Le Monde,1111mots,Pierre Le Hir Pierre Le Hir,Climat et réactions en chêne,"    ...  prenant en compte deux des scénarios du Groupe d'experts intergouvernemental sur l'évolution du  climat (GIEC). Le premier scénario conduit à une hausse modérée du thermomètre, de 1,8 °C d ...  "
9,2017-02-14,Le Monde,749mots,Rémi Barroux,"Le CETA, un accord commercial à haut risque climatique","    ...  Economic and Trade Agreement), estil compatible avec les objectifs de lutte contre le réchauffement  climatique? Oui, à la condition que nombre de recommandations soient encore prises en compte, indique un rapport ...  "
10,2017-01-14,Le Monde,752mots,Par Lucile Schmid,l'inaction Écologique a un coût,"    ...  rendu de plus de 700 pages sur les conséquences économiques à long terme du changement  climatique. Financé par le gouvernement du RoyaumeUni, le rapport Stern (« Stern Review on the Economics of ...  "
11,2017-03-28,Le Monde,1058mots,Pierre Le Hir,"La forêt, nouvel enjeu de la politique climatique de l'Europe","    Mieux protéger les forêts, en confortant la politique  climatique de l'Union européenne (UE), ou au contraire les exploiter davantage? La question est au coeur des négociations entre la Commission de Bruxelles ...  "
12,2017-04-19,Le Monde,2531mots,"Corine Lesnes (San Francisco, correspondante), Pierre Barthélémy et David Larousserie",Des chercheurs entrent en résistance,"    ... ­météo, à préparer les populations aux catastrophes naturelles (ouragans, pollutions...), à les protéger du changement climatique ou à assurer la qualité de l'air et de l'eau »  , rappelle Eric Rignot, un ...  "
13,2017-02-08,Le Monde,2555mots,"Nathaniel Herzberg Nathaniel Herzberg, (Au Col du Lautaret (Hautes-Alpes), ­et à Grenoble (Isère))",Les avalanches détraquées par le climat,"    ...  Notre connaissance avance. Et les conditions ne sont plus les mêmes, notamment avec le changement  climatique. » Mettre la science au service de la sécurité des personnes et des biens. Apprendre à toujours ...  "
14,2017-02-21,Le Monde,944mots,par Stéphane Foucart,"Trump, les pieds dans l'eau","    ...  peut donc sembler paradoxal que le président américain fasse si peu de cas du dérèglement  climatique, jusqu'à nier son existence même. En réalité, il est tout à fait avisé du problème ...  "
15,2017-01-30,Le Monde,1216mots,Stéphane Foucart,Les scientifiques américains entrent en résistance,"    ...  entrés  « en résistance »  . Le 24 janvier, la découverte que des Tweet anodins sur le changement  climatique, émis par le compte du parc national des ­Badlands (Dakota du Sud), avaient été effacés a ...  "
16,2017-03-28,Le Monde,943mots,Simon Roger,Ségolène Royal convoite une agence de l'ONU,"    ...  précisé ses intentions, jeudi 23 mars, à l'issue d'une réunion sur le changement  climatique et le développement durable, au siège newyorkais de l'ONU.  « C'est une candidature dans ...  "
17,2017-01-25,Le Monde,154mots,,"L'homme, et non le climat, a eu raison de la mégafaune australienne","        ...  plus de 50 kilos avaient disparu. Leur ­extinction a longtemps été ­attribuée à un changement  climatique, mais une étude ­relève la responsabilité de l'homme, ­arrivé il y a 45 000 ans ...  "
18,2017-04-01,Le Monde,560mots,,Climat : Trump désavoué par le marché,"        ...  28 mars, en annonçant le début du démantèlement du plan de lutte contre le réchauffement  climatique mis en place par son prédécesseur à la Maison Blanche, Barack Obama. Même si la mesure ...  "
19,2017-02-21,Le Monde,1177mots,Bruno Meyerfeld,Les Seychelles veulent faire de l'océan un atout,"    ...  petits Etats insulaires en développement dépendants aussi de leur océan et menacés par le changement  climatique, comme Maurice, les îles Marshall, la Grenade, la Jamaïque et Cuba. Pour financer leur vaste réserve ...  "
20,2017-04-12,Le Monde,47mots,,Pas d'accord au G7 sur le changement climatique,"        ...  sont pas parvenus à se mettre d'accord sur une déclaration commune sur le changement  climatique, lors d'une réunion, lundi 10 avril à Rome, en raison du blocage des EtatsUnis ...  "
21,2017-03-14,Le Monde,655mots,Caroline Taïx,"A Sydney, l'été 2017 le plus chaud jamais enregistré","    ... ,9 degrés. « C'est du charbon » Des scientifiques relient directement cette météo exceptionnelle au changement  climatique.  « Nous avons au moins cinquante fois plus de chances de connaître cette chaleur extrême dans le ...  "
22,2017-04-25,Le Monde,979mots,Stéphane Lauer,Les scientifiques marchent contre Donald Trump,"    ...  contestées au sein de l'agence de protection de l'environnement et du ministère de l'énergie, mépris affiché pour la lutte contre le réchauffement  climatique... les griefs ne manquent pas.  ...  "
23,2017-03-31,Le Monde,982mots,Laurence Caramel,Quatre pays minés par les conflits et l'insécurité,"    ...  Pourtant, dans la plupart des pays où hommes et femmes luttent contre la faim, le  climat apparaît comme une cause secondaire. Dans les pays du Sahel, la récolte de céréales a par ...  "
24,2017-03-30,Le Monde,520mots,"Brice Pedroletti (Pékin, correspondant)","A Pékin, investissements en hausse, émissions en baisse","    ...  devant les EtatsUnis  un rôle moteur, et modèle, dans la bataille contre le réchauffement  climatique et la course aux énergies renouvelables. Mais en prétendant préserver l'emploi aux EtatsUnis, elle ...  "
