,date,publication,words,author,title,intro
0,2021-06-24,La Croix,1031mots,Recueilli par Marine Lamoureux,« Le monde de demain sera plus dur dans beaucoup d'endroits »,    ...  un nouveau cri d'alarme des scientifiques quant à l'ampleur des conséquences du dérèglement  climatique. Estil déjà trop tard pour préserver l'équilibre du  climat que nous avons connu ?   Hervé ...  
1,2021-08-10,La Croix,1133mots,Camille Richir,Le réchauffement du climat est déjà là,    Le changement  climatique est en cours. Ses conséquences sont désormais bien visibles et risquent de s'amplifier si les émissions de gaz à effet de serre ne sont pas réduites drastiquement. Tel ...  
2,2021-05-10,La Croix,636mots,Audrey Dufour,Quels jeux politiques derrière l'inscription du climat dans la Constitution ?,"    ...  les rues dimanche 9 mai, pour dénoncer  « l'inaction du gouvernement face à l'urgence  climatique » . Et quelques heures avant que les marches ne s'élancent, nouveau revers :  Le Journal du dimanche ...  "
3,2021-05-01,La Croix,2967mots,Marianne Meunier,« Les plaies de la colonisation sont toujours ouvertes »,"    ...  début, cela a joué. Puis les raisons ont évolué. Mon angoisse existentielle liée au changement  climatique est devenue l'argument principal.  (Il soupire.)  Mettre un enfant au monde à notre époque... Tous ...  "
4,2021-07-15,La Croix,2774mots,,Dix pistes pour une Europe sans carbone,        ... (ou « ETS ») sont la pièce maîtresse de la politique de l'UE contre le changement  climatique. Son but : décourager les industries d'émettre du CO2. Mais la Commission européenne considère qu'il ...  
5,2021-05-11,La Croix,1029mots,,Est-il risqué de garantir la préservation de l'environnement dans la Constitution ?,        ...  la majorité au Sénat anticipe un risque économique à inscrire la lutte contre le réchauffement  climatique dans son article Ier. On peut résumer ce point de vue ainsi : en l'absence d ...  
6,2021-06-05,La Croix,617mots,François Ernenwein,Une planète vivable pour tous,"    Commencer à s'inquiéter aujourd'hui de l'urgence  climatique ou du recul de la biodiversité, c'est assurément découvrir l'eau chaude. Le dernier livre de Naomi Klein (avec Rebecca Stefoff ...  "
7,2021-06-30,La Croix,520mots,Marine Lamoureux,Le Haut Conseil pour le climat exhorte la France à s'adapter,"    ...  cartes, publiées mardi 29 juin dans le 3e rapport annuel du Haut Conseil pour le  climat (HCC), devraient suffirent à convaincre. Le nombre de jours de fortes chaleurs (1) y est comparé ...  "
8,2021-08-02,La Croix,1408mots,Gilles Biassette,"Dernière frontière humaine, premier front climatique","    ... 'était une question de vie ou de mort. En cet hiver 1925, les rigueurs du  climat rendaient inopérant le transport par avion et par bateau. Seul un traîneau tiré par des huskys ...  "
9,2021-05-14,La Croix,879mots,Marine Lamoureux,Comment sauver l'Amazonie ?,"    ... 'on pouvait espérer que ces régions demeurent des puits de carbone. »  En cause ? Le dérèglement  climatique, et notamment les sécheresses, qui fragilisent la biomasse. D'après l'étude, entre 2010 et 2019 ...  "
10,2021-07-19,La Croix,637mots,Nathalie Versieux,"Les inondations en Allemagne, bousculent les élections","    ...  leur maison ou leur cave par la brutale montée des eaux. Alors que le réchauffement  climatique est unanimement présenté comme largement responsable des pluies diluviennes à l'origine de la catastrophe, la ...  "
11,2021-08-11,La Croix,769mots,Recueilli par Jean-Christophe Ploquin et Camille Richir,« Faire de l'Europe le premier continent neutre en carbone »,    ... 'était un douloureux rappel : nous ne pouvons plus faire face aux coûts croissants du changement  climatique. Faire de l'Europe le premier continent neutre en carbone d'ici à 2050 est mon ...  
12,2021-08-10,La Croix,284mots,Dominique Greiner,Réchauffement sans frontières,    Le Groupe d'experts intergouvernemental sur l'évolution du  climat (Giec) a publié lundi 9 août la première partie de son sixième rapport d'évaluation. Ce document fait un état des lieux ...  
13,2021-06-28,La Croix,516mots,Dominique Quinio,Conscience climatique,"    ...  d'un projet de rapport du Giec (Groupe d'experts intergouvernemental sur l'évolution du  climat) dévoilé par l'AFP avant sa publication officielle. Le texte, qui n'est donc pas la ...  "
14,2021-06-01,La Croix,912mots,Marine Lamoureux,Comment disparaît une espèce,"    ...  dit bien davantage sur nos modes de vie et les impacts déjà réels du dérèglement  climatique sur la faune et sur la flore en France. En NouvelleAquitaine, plus précisément dans le ...  "
15,2021-07-01,La Croix,548mots,Minh Dréan,Le Nord-Ouest américain en surchauffe en raison d'un « dôme de chaleur »,"    ...  associées à un anticyclone »,  explique le climatologue Robert Vautard, chercheur au laboratoire des sciences du  climat et de l'environnement (LSCE).  « Comme dans l'océan, on retrouve aussi des vagues dans l ...  "
16,2021-06-01,La Croix,476mots,Marine Lamoureux,"Les sentinelles du climat, un programme scientifique original","    Comprendre pour agir. Tel pourrait être le credo du programme scientifique des Sentinelles du  climat, mis en place en 2016 pour évaluer les effets du dérèglement  climatique sur la biodiversité en Aquitaine ...  "
17,2021-05-29,La Croix,3294mots,Texte : Manon ChapelainIllustration : Three Koma,Notre futur sera-t-il local ?,"    ...  déjà, le monde globalisé est pointé du doigt. Responsable, entre autres, de la dérégulation du  climat. Les partis politiques en profitent, surfant d'un bout à l'autre de l'échiquier sur ...  "
18,2021-08-31,La Croix,512mots,"Marine Lamoureux, journaliste à La Croix",« Epsiloon » ou le casse-tête climatique,"    Le dernier rapport du Giec (1) sur l'état du  climat mondial, rendu public le 9 août, est venu le rappeler. Cette somme de 4 000 pages, fondamentale pour l'avenir de ...  "
19,2021-06-18,La Croix,273mots,,Les essentiels France,"        ...  députés de droite comme de gauche de l'hémicycle. Le texte va repartir au Sénat.    Climat Une plainte contre cinq ministres  Le 16 juin, le député européen Pierre Larrouturou, le garant de ...  "
20,2021-06-24,La Croix,627mots,Marie Verdier,"Réchauffement climatique, la cote d'alerte est atteinte","    ...  C'est au tour des scientifiques du Groupe d'experts intergouvernemental sur l'évolution du  climat (Giec, IPCC en anglais) de noircir leurs prévisions. Dépasser seulement + 1,5 °C pourrait déjà entraîner ...  "
21,2021-07-19,La Croix,502mots,Recueilli par Sixtine Lerouge,L'Europe vit-elle un été climatique extrême ?,"    ...  de même. Autant il est possible d'attribuer directement la hausse des températures au réchauffement  climatique, autant ce lien est moins immédiat avec les inondations, qui sont liées à l'activité humaine ...  "
22,2021-06-23,La Croix,602mots,Delphine Nerbollier,Les partis allemands confrontent leurs programmes sur le climat,    ...  correspondante  Quels sont les objectifs de l'Allemagne en termes de lutte contre le réchauffement  climatique ?  Le gouvernement de coalition (CDU/CSU/SPD) dirigé par Angela Merkel a revu ses ambitions à ...  
