,date,publication,words,author,title,intro
0,2014-06-04,Le Monde,675mots,,Climat : le pas en avant de Barack Obama stimule les négociations internationales,        ...  envoyé aux autres nations. Les EtatsUnis prennent au sérieux les menaces liées au changement  climatique. J'espère que cela va pousser les autres grands pays émetteurs à faire des annonces concrètes ...  
1,2014-06-25,Le Monde,435mots,Corine Lesnes,De puissants hommes d'affaires américains appellent à lutter contre le réchauffement,    L'industrie américaine estelle en train de prendre conscience du changement  climatique? Les chefs d'entreprise s'inquiètent de plus en plus des risques encourus du fait du dérèglement du climat ...  
2,2014-06-25,Le Monde,574mots,Corine Lesnes,De puissants hommes d'affaires américains appellent à lutter contre le réchauffement,    L'industrie américaine estelle en train de prendre conscience du changement  climatique? Les chefs d'entreprise s'inquiètent de plus en plus des risques encourus du fait du dérèglement du climat ...  
3,2014-06-04,Le Monde,363mots,,"Obama et le climat : encore un effort, Mister President!",        ...  le président américain a pris une initiative sans précédent dans la lutte contre le réchauffement  climatique : il a rendu public son projet de réglementation destiné à réduire de 30 % les émissions de ...  
4,2014-06-05,Le Monde,411mots,Stéphanie Le Bars,"Croyants de tous les pays, jeûnez pour sauver le climat","    ...  de frapper son pays, Yeb Sano, négociateur philippin aux conférences de l'ONU sur le  climat, annonça en plein sommet de Varsovie, en 2013, qu'il démarrait un jeûne de plusieurs jours ...  "
5,2014-06-05,Le Monde,525mots,Stéphanie Le Bars,"Croyants de tous les pays, jeûnez pour sauver le climat","    ...  de frapper son pays, Yeb Sano, négociateur philippin aux conférences de l'ONU sur le  climat, annonça en plein sommet de Varsovie, en 2013, qu'il démarrait un jeûne de plusieurs jours ...  "
6,2014-05-08,Le Monde,443mots,Laurence Caramel et Corine Lesnes (à Washington),Barack Obama appelle à « agir d'urgence » contre les effets du réchauffement,"    Barack Obama est reparti à l'assaut sur le  climat. Après avoir pris acte de son échec pendant le premier mandat, il a recruté un homme du sérail de Washington pour façonner ...  "
7,2014-05-03,Le Monde,836mots,Pierre Le Hir,L'Everest et le Mont-Blanc à l'épreuve du réchauffement,"    ... Plus que jamais, la question de l'impact du réchauffement  climatique sur la stabilité des « géants blancs » , ceux de l'Himalaya comme ceux des Alpes, est posée.  « Le niveau de danger a ...  "
8,2014-06-16,Le Monde,607mots,,"Face à l'élévation du Pacifique, Kiribati achète 20 km2 de terre refuge aux Fidji","        Les habitants de Kiribati, cet archipel du Pacifique en première ligne face au changement  climatique, possèdent désormais une terre refuge. Leur président, Anote Tong, vient de signer le dernier chèque finalisant l ...  "
9,2014-06-03,Le Monde,710mots,Corine Lesnes,M. Obama s'attaque aux émissions de CO2 de la puissante industrie du charbon,    ...  des actions les plus fortes jamais prises par un gouvernement américain pour combattre le changement  climatique »  . La décision découle du plan d'action sur le  climat annoncé par M. Obama le 25 ...  
10,2014-06-03,Le Monde,964mots,Corine Lesnes,M. Obama s'attaque aux émissions de CO2 de la puissante industrie du charbon,    ...  des actions les plus fortes jamais prises par un gouvernement américain pour combattre le changement  climatique »  . La décision découle du plan d'action sur le  climat annoncé par M. Obama le 25 ...  
11,2014-08-26,Le Monde,795mots,J. Bo.,"La ville indienne de Surat, laboratoire de l'adaptation au changement climatique","    ...  se préparent déjà à affronter les catastrophes déclenchées par l'urbanisation rapide et le réchauffement  climatique. Surat, qui a bâti sa fortune sur les industries du textile, des diamants et de la ...  "
12,2014-06-26,Le Monde,671mots,Stéphane Lauer,Climat : le monde des affaires américain se mobilise enfin,"    ...  luimême. La publication, mardi 24 juin, d'un rapport sur les conséquences du réchauffement  climatique sur l'économie américaine constitue de ce point de vue une rupture. Ses commanditaires ne sont ...  "
13,2014-06-26,Le Monde,917mots,Stéphane Lauer,Climat : le monde des affaires américain se mobilise enfin,"    ...  luimême. La publication, mardi 24 juin, d'un rapport sur les conséquences du réchauffement  climatique sur l'économie américaine constitue de ce point de vue une rupture. Ses commanditaires ne sont ...  "
14,2014-07-25,Le Monde,633mots,Laurence Caramel,Climat : Bruxelles veut 30 % d'économies d'énergie en 2030,"    ...  sur la table pour que les VingtHuit finalisent la négociation qui fixera la stratégie  climatique de l'Europe à l'horizon 2030. Mercredi 23 juillet, la Commission de Bruxelles a proposé ...  "
15,2014-07-25,Le Monde,468mots,Laurence Caramel,Climat : Bruxelles veut 30 % d'économies d'énergie en 2030,"    ...  sur la table pour que les VingtHuit finalisent la négociation qui fixera la stratégie  climatique de l'Europe à l'horizon 2030. Mercredi 23 juillet, la Commission de Bruxelles a proposé ...  "
16,2014-07-09,Le Monde,645mots,Philippe Mesmer,Le super typhon Neoguri s'abat sur le Japon,"    ...  et 500 mm de pluies pourraient tomber en une journée sur le Kyushu. Dans ce  climat perturbé, la JMA redoute également de fortes perturbations sur l'est et le nord du Japon ...  "
17,2014-07-09,Le Monde,906mots,Philippe Mesmer,Le super typhon Neoguri s'abat sur le Japon,"    ...  et 500 mm de pluies pourraient tomber en une journée sur le Kyushu. Dans ce  climat perturbé, la JMA redoute également de fortes perturbations sur l'est et le nord du Japon ...  "
18,2014-07-21,Le Monde,352mots,par Stéphane Foucart,"Montrer, démontrer","    ...  avec succès, voici qu'outreAtlantique le monde des affaires s'intéresse à la science  climatique. Trois caciques des milieux économiques américains ont ainsi mandaté, voilà plusieurs semaines, deux cabinets d'études ...  "
19,2014-05-21,Le Monde,896mots,Gérard Magnin,Pour une « Europe des projets » : l'exemple de la politique de l'énergie,"    ... 'Union européenne a décidé, en 2008, sous présidence française, d'une politique relative au changement  climatique et à la transition énergétique, appelée dans le jargon  il est vrai peu propice au délire ...  "
20,2014-05-21,Le Monde,662mots,Gérard Magnin,Pour une « Europe des projets » : l'exemple de la politique de l'énergie,"    ... 'Union européenne a décidé, en 2008, sous présidence française, d'une politique relative au changement  climatique et à la transition énergétique, appelée dans le jargon  il est vrai peu propice au délire ...  "
21,2014-05-29,Le Monde,422mots,Pierre Le Hir,Papillons et libellules pâlissent du réchauffement,"    ...  Finlande).  « Pour deux des principaux groupes d'insectes, nous avons démontré un lien direct entre  climat, couleur et habitat »  , soulignent les auteurs. L'explication? Elle s'apparente aux habitudes vestimentaires des humains ...  "
22,2014-05-29,Le Monde,533mots,Pierre Le Hir,Papillons et libellules pâlissent du réchauffement,"    ...  Finlande).  « Pour deux des principaux groupes d'insectes, nous avons démontré un lien direct entre  climat, couleur et habitat »  , soulignent les auteurs. L'explication? Elle s'apparente aux habitudes vestimentaires des humains ...  "
