,date,publication,words,author,title,intro
0,2015-10-12,Les Echos,691mots,PIERRE MOSCOVICI,Aider les pays les plus vulnérables : un défi crucial pour le climat,    La conférence de Copenhague de 2009 sur le  climat n'a pas été à la hauteur des attentes. Mais elle a permis aux économies développées de prendre un engagement important : fournir 100 ...  
1,2015-11-27,Les Echos,756mots,,"Dakar, terrain d'expérimentation","        ... La capitale du Sénégal entend porter le Plan  climat territorial intégré, dans le cadre d'une coopération avec l'IledeFrance.Mais, faute d'avoir les moyens financiers suffisants, le pays ...  "
2,2015-12-14,Les Echos,591mots,RICHARD HIAULT|JOEL COSSARDEAUX,"Climat : un accord historique, une mise en oeuvre à hauts risques","    ...  son pupitre et annoncé, samedi à 19 h 30 :  « L'accord de Paris pour le  climat est adopté. »  Une déclaration suivie d'une standing ovation pour celui qui n'aura guère ménagé ...  "
3,2015-09-14,Les Echos,1218mots,YANN VERDO,Mais où sont passés les climatosceptiques ?,"    Le réchauffement  climatique, dont parlent à présent tous les principaux chefs d'Etat, et l'approche de la COP 21 censée adopter des mesures pour le contenir en deçà de 2 °C ...  "
4,2015-11-13,Les Echos,932mots,JEAN-FRANCIS PECRESSE,Ombres et lumières sur le changement climatique,"    ...  climatosceptiques n'ont pas disparu. A l'approche de la conférence de Paris sur le  climat, ils tentent de faire entendre leurs voix, nullement ébranlés par les dégâts provoqués par le réchauffement ...  "
5,2015-11-17,Les Echos,511mots,RICHARD HIAULT,Climat : statu quo au sommet du G20 avant la COP21 de Paris,    ... Les chefs d'Etat et de gouvernement du G20 ne sont pas parvenus à Antalya à faire avancer le dossier du réchauffement  climatique.  ...  
6,2015-09-02,Les Echos,476mots,ELSA CONESA,Climat : nouvel avertissement alarmiste de Barack Obama,"    ... Dans un discours en Alaska, le président américain a reconnu la responsabilité des EtatsUnis dans le réchauffement  climatique et a appelé à une action d'urgence.  ...  "
7,2015-10-23,Les Echos,947mots,ERIC LE BOUCHER,Apple et Google appelés au service du climat,    ...  richissimes géants de l'Internet dans la vieille industrie du transport permet d'envisager sous un jour nouveau et positif la lutte contre le réchauffement  climatique. A coup d'innovations radicales.  ...  
8,2015-11-05,Les Echos,626mots,JACQUES DELPLA,Qui paiera la facture climatique et surtout comment ?,"    Pour aider à lutter contre le changement  climatique, les Trésors français et allemand (puis européens) devraient émettre, en commun, des obligations souveraines ultralongues (à 100 ans, 200 ans, perpétuelles), destinées à ...  "
9,2015-12-04,Les Echos,541mots,RICHARD HIAULT,L'océan s'invite dans les débats sur le climat,"    ...  de jeudi était consacrée à la problématique de l'océan sur le plan du réchauffement  climatique. En tout, pendant cette conférence du Bourget, pas moins de 30 événements et 7 stands ont ...  "
10,2015-12-10,Les Echos,1698mots,RICHARD HIAULT,"MicroCarb, future sentinelle du changement climatique","    ...  sont enfin rendu compte de ce que pouvaient apporter les satellites dans la surveillance du  climat. De l'autre, le monde spatial a pris conscience de la contribution qu'il pouvait apporter ...  "
11,2015-11-13,Les Echos,707mots,JOEL COSSARDEAUX,Climat : Washington affole Paris sur le caractère contraignant du futur accord,    ... Les EtatsUnis refusent de conférer tout caractère juridiquement contraignant au futur accord sur le  climat.La France l'entend autrement.  ...  
12,2015-09-28,Les Echos,610mots,ELSA CONESA,Climat : la Chine et les Etats-Unis passent la vitesse supérieure,"    ...  mettre en place un marché du carbone et à réduire les émissions.Après le plan  climat de Barack Obama, l'annonce accroît la pression sur les participants à la conférence de Paris ...  "
