,date,publication,words,author,title,intro
0,2020-06-04,Les Echos,1176mots,MURYEL JACQUE,« La population reste demandeuse d'actions climatiques fortes »,"    ...  pour reconstruire un monde résilient est là, dit la présidente du Haut Conseil pour le  climat.Mais les décisions qui cadrent avec ce message restent à mettre en oeuvre. Climatologue et présidente ...  "
1,2020-06-29,Les Echos,745mots,GREGOIRE POUSSIELGUE,Convention pour le climat : la délicate porte de sortie de Macron,    ... Le président français reçoit ce lundi à l'Elysée les 150 membres de la Convention citoyenne pour le  climat. Ils ont rendu leurs propositions la semaine dernière.  ...  
2,2020-06-03,Les Echos,1051mots,GABRIEL NEDELEC,Les actionnaires transforment de l'intérieur les géants pétroliers européens,"    ... Pour la première fois en France, un groupe d'investisseurs a déposé une résolution  climatique à l'encontre du géant pétrolier Total, qui, de fait, a été contraint de prendre de nouveaux ...  "
3,2020-05-18,Les Echos,994mots,,La pandémie révèle l'ampleur du défi climatique,        ...  émissions mondiales de CO 2 en 2020. C'est à peu près la baisse qu'il faudrait atteindre chaque année pour espérer éviter les effets les plus catastrophiques du changement  climatique.  ...  
4,2020-05-14,Les Echos,580mots,GABRIEL NEDELEC,Climat : Exxon dans le viseur de ses actionnaires,    ...  pétrolier américain est pointé du doigt par l'un des gros gestionnaires d'actifs européens pour son manque de stratégie  climat. Plusieurs de ses concurrents ont déjà pris des engagements forts.  ...  
5,2020-07-17,Les Echos,611mots,PASCAL CANFIN,Du vert dans le plan de relance européen,"    ...  aideront à rester sur la voie d'une transition fiable et concrète vers la neutralité  climatique. Les déclarations fortes de la présidente de la Commission européenne, Ursula von der Leyen, ont démontré ...  "
6,2020-07-07,Les Echos,1351mots,PAUL MOLGA,"Les ados, une génération verte ?","    ... Sensibles au réchauffement  climatique mais consommateurs invétérés, les moins de 20 ans jouent avec les paradoxes. Sauverontils la planète ou suivrontils la voie de leurs aînés ?  ...  "
7,2020-07-21,Les Echos,1928mots,GABRIEL NEDELEC,Les banques françaises dans la jungle de la finance verte,"    En matière de  climat, Crédit Mutuel Alliance Fédérale (CMAF) a créé un précédent. En février dernier, son président, Nicolas Théry, présentait la stratégie de sortie du charbon la plus ambitieuse jamais adoptée ...  "
8,2020-05-22,Les Echos,303mots,GABRIEL NEDELEC,"Pour la BCE, les banques doivent intégrer le risque climatique",    ... La BCE publie un guide pour les banques sur la prise en compte « des risques liés au  climat » .  ...  
9,2020-05-07,Les Echos,569mots,JACQUES DELPLA,Pourquoi la pandémie a tué le Green Deal,"    ...  l'on est très favorable (comme je le suis) à la lutte contre le réchauffement  climatique, l'évidence est là : les stratégies climatiques actuelles sont vouées à l'échec. Le confinement actuel ...  "
10,2020-07-03,Les Echos,178mots,,Comprendre le changement climatique,"        Le changement  climatique alarme et polarise. Pour ceux qui ne sont pas dans le déni pur et simple de la question  climatique, une interrogation émerge : pourquoi semblonsnous incapables d'agir pour ...  "
11,2020-06-12,Les Echos,522mots,EMMANUEL SCHAFROTH,"L'environnement, une thématique d'avenir",    ... L'urgence  climatique oblige les entreprises à revoir leur modèle. Une mutation dont les fonds ESG peuvent tirer parti.  ...  
12,2020-06-30,Les Echos,577mots,GREGOIRE POUSSIELGUE,Macron reste sous pression après ses annonces,"    ...  faites ce lundi par le chef de l'Etat à la Convention citoyenne pour le  climat ont été saluées dans son camp, mais accueillies avec prudence, voire scepticisme dans les milieux écologistes ...  "
13,2020-07-17,Les Echos,562mots,MURYEL JACQUE,Transition écologique : l'exécutif poussé à aller au-delà des 20 milliards,"    ...  l'enveloppe annoncée par le Premier ministre n'est pas suffisante face à la crise  climatique. Le ministre de l'Economie, Bruno Le Maire, s'est dit favorable à une augmentation de ...  "
14,2020-05-11,Les Echos,643mots,JEAN-PIERRE RICHE,Tenons compte d'une crise qui va tout changer !,"    ...  entreprises à Bercy en constatant l'accélération des entreprises dans la lutte contre le changement  climatique en lien avec leurs clients, leurs employés et leurs investisseurs. Le 11 décembre 2019 à Madrid ...  "
15,2020-08-21,Les Echos,407mots,LUCIE ROBEQUAIN,Climat : une vérité qui dérange,"    ...  joies quotidiennes , leurs bienfaits environnementaux ont été plus modestes qu'espéré. Le jour du dépassement  climatique  ce moment symbolique de l'année où l'on estime que l'humanité a consommé l ...  "
16,2020-06-02,Les Echos,488mots,SHARON WAJSBROT,Climat : la pression des actionnaires se renforce pour Total,"    ... Ecartée par l'assemblée générale des actionnaires de Total, la résolution en faveur du  climat présentée par onze investisseurs a reçu 16,8 % de votes favorables. Les ONG évoquent un « tournant historique ...  "
17,2020-07-09,Les Echos,443mots,GABRIEL NEDELEC,La BCE veut verdir son bilan,"    ... Malgré le Covid19, Christine Lagarde ne souhaite pas remettre à plus tard son engagement en faveur du  climat.  ...  "
18,2020-07-27,Les Echos,884mots,MURYEL JACQUE,"« Si la transition est perçue comme une perte de pouvoir d'achat, elle ne se fera pas »","    ...  relance, ce qui est très significatif. Les travaux préparatoires à la Convention citoyenne pour le  climat, effectués par des experts, ont montré que, pour que la France s'aligne avec l'Accord ...  "
19,2020-06-15,Les Echos,1226mots,VALERIE LANDRIEU|VINCENT BOUQUET|DELPHINE IWEINS,Sept leviers pour rendre votre entreprise citoyenne,"    ...  internationaux le risque pandémique , rappelle Hélène Valade.  Je pense aujourd'hui aux conséquences du réchauffement  climatique et à l'approche par scénario que pourraient mettre en oeuvre les entreprises dans leurs politiques ...  "
20,2020-06-19,Les Echos,297mots,LES ECHOS,Pour une « prime climat » contre les passoires thermiques,"    ...  Thomas, trois élus socialistes, plaident pour un grand programme de rénovation thermique des logements. Urgence  climatique : « Face à l'urgence sociale, reprise dans le discours présidentiel et catalysée par cette crise, s ...  "
21,2020-05-06,Les Echos,541mots,MURYEL JACQUE,Les appels pour une relance économique « verte » se multiplient,    ...  d'autant plus important de travailler avec ces acteurs que la transition vers la neutralité  climatique implique des investissements majeurs.  « On ne pourra pas limiter le réchauffement  climatique bien en deçà de ...  
22,2020-05-19,Les Echos,636mots,LAURENCE BOISSEAU|GABRIEL NEDELEC,La résolution climatique chez Total divise les agences de conseil en vote,"    ...  conseil en vote, l'américaine ISS, et la française Proxinvest, sont partagées sur la résolution  climatique déposée par une coalition de onze investisseurs. La résolution suppose une modification des statuts et doit ...  "
23,2020-05-14,Les Echos,487mots,GABRIEL NEDELEC,Les banques françaises pointées sur le schiste américain,"    ...  une ONG, quatre des plus grandes banques françaises sont encore exposées au financement du pétrole et du gaz de schiste nordaméricain en dépit de leurs engagements en faveur du  climat.  ...  "
24,2020-07-16,Les Echos,640mots,MURYEL JACQUE,Les émissions mondiales de méthane atteignent des niveaux record,"    ...  de carbone (CO2) rejeté en masse dans l'atmosphère est la première cause du dérèglement  climatique. C'est de loin le plus médiatisé des gaz à effet de serre. Pourtant, il en ...  "
25,2020-06-22,Les Echos,769mots,MURYEL JACQUE,Convention pour le climat : l'épineuse question du référendum,"    ... Les Français tirés au sort pour trouver des solutions à la crise  climatique ont rendu leur copie dimanche. Ils souhaitent les voir portées par le gouvernement ou les parlementaires, mais pas par ...  "
26,2020-07-22,Les Echos,579mots,THOMAS-OLIVIER LEAUTIER,De la bonne relance verte,"    La Convention citoyenne pour le  climat a rendu à la fin juin son rapport final. Le président de la République, Emmanuel Macron,a dit oui à 146 des 150 propositions. Comme le ...  "
27,2020-07-03,Les Echos,547mots,MURYEL JACQUE,Climat : les entreprises sont tout sauf préparées au risque,    ...  occidentale pourrontelles survivre à la montée des eaux ? Allonsnous vers une Méditerranée sans  climat méditerranéen ? Le marché immobilier de la Floride resteratil à flot ? Feratil trop ...  
28,2020-08-05,Les Echos,689mots,,Les entreprises peuvent sauver l'Amazonie,"        ...  et celui du vivant en général. Notre avenir s'appelle forêt. Alors vu l'urgence  climatique, cessons d'attendre ! Parfois résumées à de simples pompes à carbone ou hâtivement présentées comme une ...  "
29,2020-07-20,Les Echos,719mots,GABRIEL NEDELEC,La finance peine à appliquer des politiques de groupe cohérentes sur le climat,"    ... Le risque  climatique est global. Mais la réponse qu'y apportent les différentes filiales des grands groupes financiers français ne l'est pas. Ces disparités s'illustrent à différents niveaux, que ce ...  "
30,2020-07-27,Les Echos,753mots,MURYEL JACQUE,Relance : les zones d'ombre du plan de transition écologique,"    ...  les premières mesures d'ordre réglementaire tirées des propositions de la Convention citoyenne pour le  climat (CCC). Elles pourraient concerner les passoires thermiques, les chaudières au fioul, l'artificialisation des sols ou ...  "
31,2020-05-05,Les Echos,533mots,MURYEL JACQUE,Des conditions climatiques quasi invivables d'ici à 50 ans,"    ... Sans action  climatique, près de 20 % de la surface terrestre sera confrontée à des températures comparables à celles du Sahara. L'Inde et le Nigeria seront alors les plus touchés.  ...  "
32,2020-08-18,Les Echos,637mots,,Il faut réhabiliter les certificats d'économie d'énergie,"        ...  par deux la consommation de leur pays et être enfin au rendezvous des enjeux  climat, les Français ne savent presque rien. Pis, il est souvent caricaturé comme un outil pour quelques ...  "
33,2020-06-29,Les Echos,1082mots,VALERIE LANDRIEU,Assemblées générales : les leçons de la saison,"    ...  sanitaire. Audelà du huis clos imposé par l'interdiction de rassemblement, les sujets de dividendes, de rémunération, de raison d'être et de  climat sont apparus sous un jour nouveau.  ...  "
34,2020-07-09,Les Echos,566mots,MURYEL JACQUE,Transition écologique : un casse-tête pour les PME,"    ... En majorité, les dirigeants d'entreprise ont conscience de l'urgence  climatique, mais trop peu prennent en compte ce risque dans leur stratégie, alerte bpifrance.  ...  "
35,2020-07-31,Les Echos,780mots,LES ECHOS,La France doit faire face à une nouvelle alerte sécheresse,"    ...  partie de ces territoires sont impactés »  , se désole Joël Limouzin, qui s'occupe du risque  climatique à la Fédération nationale des syndicats d'exploitants agricoles (FNSEA). Des feux de forêt plus seulement ...  "
36,2020-08-14,Les Echos,704mots,STEPHANE FRACHET|HUBERT VIALATTE,La vigne française est déjà prête pour les vendanges,"    ...  en Bourgogne avec une semaine d'avance sur le dernier record, lors de la canicule de 2003. Partout en France et en Europe, les vignerons cherchent des parades au réchauffement  climatique.  ...  "
37,2020-05-18,Les Echos,417mots,GABRIEL NEDELEC,Les fonds de pension des organisations religieuses excluent les énergies fossiles,"    ...  compte de leurs employés, lancent également un appel aux gouvernements pour faire de la transition  climatique le pilier de la relance économique de l'aprèscoronavirus.  « Alors que les gouvernements du monde ...  "
38,2020-06-19,Les Echos,701mots,MURYEL JACQUE,La réponse ambitieuse de la Convention citoyenne à l'urgence climatique,"    ...  précédent... Leurs travaux ont été largement bousculés, mais les citoyens de la Convention pour le  climat ont tenu bon. Un peu plus d'un an après qu'Emmanuel Macron a annoncé sa ...  "
39,2020-06-23,Les Echos,600mots,MURYEL JACQUE,Convention pour le climat : le crime d'écocide fait débat,    ... Les citoyens de la Convention pour le  climat proposent de soumettre au référendum la sanction pénale des atteintes graves et irréversibles à l'environnement. Une idée qui inquiète les entreprises et suscite ...  
40,2020-07-08,Les Echos,607mots,MURYEL JACQUE,"Face à l'urgence climatique, la France n'est « pas à la hauteur »","    ...  France s'éloigne de son objectif de neutralité carbone, avertit le Haut Conseil pour le  climat. La baisse des émissions de gaz à effet de serre doit tripler d'ici à cinq ...  "
41,2020-07-03,Les Echos,507mots,GABRIEL NEDELEC,La Banque de France verdit sa caisse de retraite,    ...  emploi des fonds propres »  soit 8 milliards d'euros  sur une trajectoire limitant le réchauffement  climatique à 2 °C. En ce qui concerne les investissements réalisés à partir de son fonds de ...  
42,2020-07-22,Les Echos,274mots,LES ECHOS,Nucléaire : l'Europe ne croit plus en la science,"    ...  son fonds pour la transition énergétique. Une décision contradictoire avec la lutte contre le changement  climatique selon Arnaud Paquet, ingénieur spécialisé en énergie. Bas carbone : « La Commission européenne souhaite débloquer un fonds ...  "
43,2020-06-16,Les Echos,536mots,JOEL COSSARDEAUX,"Rénover les hôpitaux et les Ehpad, chantier prioritaire de la reconstruction écologique",    ... Les bâtiments publics les plus exposés aux risques sanitaire et  climatique pourraient être traités prioritairement.  ...  
