,date,publication,words,author,title,intro
0,2014-08-23,Le Parisien,188mots,Sophie Souchard,"Le changement climatique, c'est maintenant",    /espacepremium/cultureloisirs/lechangementclimatiquecestmaintenant230820144080093.php  ...  
1,2014-06-16,Le Parisien,169mots,,Réchauffement climatique : encore du chemin à faire,        LES DISCUSSIONS entre pays négociant sur le  climat sous l'égide de l'ONU et qui se sont achevées hier soir en Allemagne ont été qualifiées de « constructives » par les ONG du ...  
2,2014-06-26,Le Parisien,396mots,Propos recueillis par Sébastien Morelli,« Le bilan carbone de l'Essonne reste stable »,    ...  du Grenelle de l'environnement incitaient les collectivités locales à mettre en place des plans  climat énergie et territoire. Nous avons dressé un bilan carbone du territoire en 2008 pour lancer un ...  
3,2014-05-24,Le Parisien,62mots,,L'auteur écolo en dédicace,"        Deux tomes de 300 pages chacun. Le dernier ouvrage sur le réchauffement  climatique signé Jacques Exbalin vient de sortir. Le président de l'association écologiste Grate, basée à BoussySaintAntoine, sera ...  "
4,2014-06-11,Le Parisien,277mots,C.G.,Le 93 veut tirer profit de la super conférence sur le climat,"    ...  PERSONNES réunies pendant quinze jours au parc des expositions du Bourget : la conférence internationale Paris  Climat 2015 fera de la SeineSaintDenis, le centre de la planète. Et le département ne ...  "
5,2014-08-31,Le Parisien,371mots,Matthias Galante,L'olive sous pression en Europe,"    ...  matières premières du mastodonte français Lesieur, propriétaire notamment de la marque Puget. Si la situation  climatique ne s'améliore pas en Espagne, une hausse des prix n'est pas à exclure d ...  "
6,2014-05-11,Le Parisien,358mots,Flora Genoux,Reboiser pour mieux respirer,"    ...  alors que le reboisement est avancé comme une des solutions pour lutter contre le réchauffement  climatique. Le mois dernier encore, les membres du Groupe d'experts intergouvernemental sur l'évolution du climat ...  "
7,2014-06-26,Le Parisien,193mots,E.T.,El Nino perturbe les météorologues,"    ...  de la climatologie à Météo France. La faute au retour d'El Nino. Ce phénomène  climatique de grande ampleur, né dans la zone tropicale du Pacifique, modifie la circulation des masses d ...  "
8,2014-07-07,Le Parisien,88mots,,Societe,"        ...  Fabius, a lancé hier un cri d'alarme sur le risque de dérèglement irréversible du  climat, appelant les investisseurs internationaux à financer les énergies vertes. « Audelà de 2 °C (NDLR : de ...  "
9,2014-07-15,Le Parisien,314mots,Frédéric Mouchon,Pourquoi le Groenland s'assombrit,"    ...  recouvre les régions arctiques autour de la calotte de glace groenlandaise disparaît beaucoup plus tôt au printemps, explique Eric Brun, membre du groupe de recherche sur le  climat de Météo France.   ...  "
