,date,publication,words,author,title,intro
0,2015-11-30,Le Monde,178mots,,Une augmentation continue des émissions,"Les émissions de gaz à  effet  de  serre, responsables du  réchauffement  climatique, ne cessent d'augmenter : 37 milliards de tonnes en 2000, 47 milliards en 2012. La concentration en dioxyde de carbone ..."
1,2015-12-03,Le Monde,803mots,Simon Roger,COP21 : le drôle de millefeuille des négociations,"  ...  ses activités sur un grand dossier  l'objectif de réduction des émissions de gaz à  effet  de  serre, l'adaptation au  changement  climatique, le financement des politiques climat des pays en développement ..."
2,2015-09-22,Le Monde,917mots,Martine Valo,Trop de milliards en faveur des énergies fossiles,"  Réduire par tous les moyens l'usage des énergies fossiles émettrices de gaz à  effet  de  serre (GES) : la lutte contre le  changement  climatique est à ce prix. Pétrole, gaz et charbon ..."
3,2015-11-04,Le Monde,1123mots,,Le climatoscepticisme relève-t-il de la science? | Tribune |,"Les controverses sur le  changement  climatique ont pris ces derniers jours une tournure plus dramatique encore qu'à l'accoutumée : échauffourées télévisuelles, pétitions, etc.  l'approche de la COP21, à Paris, laissant ..."
4,2015-11-09,Le Monde,151mots,,L'exception viticole française en péril,...  viticole française  plus de 3 400 vins différents sur 80 départements  est menacée par le  réchauffement  climatique. Greenpeace avait alerté dès 2009. Une chaleur excessive peut nuire à la qualité du vin ...
5,2015-11-25,Le Monde,1203mots,,"| Tribune | Sciences du climat, les querelles éternelles","...  souvent présentée comme toute faite, sans égard pour les méandres de son histoire. Face au ­­changement  climatique, que peut nous ­apprendre l'histoire des sciences de ­l'atmosphère? Que rien n'a ..."
6,2015-11-09,Le Monde,442mots,Sylvie Kauffmann,L'adieu au charbon,"  ...  après l'échec de celle de Copenhague, une nouvelle conférence internationale destinée à contenir le  réchauffement  climatique. Du 30 novembre au 11 décembre, les représentants de 195 pays seront réunis au Bourget ..."
7,2015-11-30,Le Monde,907mots,par jean-michel bezat,Quand l'Afrique s'éclairera,"  ...  population mondiale, consomme 3 % de l'énergie et émet moins de 4 % des gaz à  effet  de  serre. Elle subit pourtant les effets dévastateurs du  réchauffement  climatique (sécheresse, baisse des rendements agricoles ..."
8,2015-11-26,Le Monde,620mots,Claire Gatinois cartographie : Flavie Holzinger et Véronique Malécot,"Le recul de l'Amazonie, moteur du réchauffement","  ...  deux décennies, conduisant les arbres à absorber moins de CO2. Leur destruction aggrave encore le  réchauffement  climatique, en entraînant le rejet de gaz à  effet  de  serre. Monoculture du soja Ce panorama ..."
9,2015-12-12,Le Monde,873mots,S. R.,COP21 : les négociations s'embourbent,"  ... cadre de 1992 (qui oppose les pays développés, historiquement responsables des émissions de gaz à  effet  de  serre, aux pays en voie de développement, qui en subissent les impacts). Le texte rappelle ..."
10,2015-12-01,Le Monde,1214mots,Julien Bouissou (à New Delhi) et Simon Roger,"COP21 : l'opposition Nord-Sud, clé des négociations","  ...  afin de se développer tout en limitant la hausse de ses émissions de gaz à  effet  de  serre. Dans sa contribution à la lutte contre le  réchauffement  climatique, rendue le 1er octobre ..."
11,2015-11-06,Le Monde,569mots,,Climat : la Chine souffle le chaud et le froid,...  le dossier climatique. La deuxième économie du monde  et le premier émetteur de gaz à  effet  de  serre  entend être un pays leader dans la lutte contre le  réchauffement  climatique. C'est ...
12,2015-09-23,Le Monde,119mots,,L'ONU demande aux Etats des efforts,"...  a pressé, lundi 21 septembre, les pays membres de redoubler d'efforts pour limiter le  réchauffement  climatique. Les engagements de réduction des émissions de gaz à  effet  de  serre pris par les ..."
13,2015-09-04,Le Monde,101mots,,Des engagements insuffisants des Etats,Les différents projets nationaux de réduction des émissions de gaz à  effet  de  serre ne suffiront pas en l'état à contenir le  réchauffement  climatique sous le seuil des 2°C d ...
