,date,publication,words,author,title,intro
0,2020-03-19,Le Monde,1421mots,Anneliese Depoux Anneliese Depoux et François Gemenne Anneliese Depoux,Anneliese Depoux et François Gemenne Les leçons de la crise du coronavirus pour lutter contre le changement climatique,  ...  ralentissement forcé de l'économie ont induit une baisse significative des émissions de gaz à  effet  de  serre. On estime ainsi que ces émissions ont baissé de 25 % en Chine au cours ...
1,2020-01-11,Le Monde,1264mots,"Rémi Barroux, Alexandre Lemarié et Cédric Pietralunga",Climat : Macron se confronte aux ambitions citoyennes,"  ...  nouveaux et forts, une stratégie sur plusieurs années pour réduire nos émissions de gaz à  effet  de  serre et lutter contre le  réchauffement  climatique mais aussi pour oeuvrer en faveur de la ..."
2,2020-01-20,Le Monde,536mots,,Climat : l'avertissement australien,"...  enduré par les Australiens préfigure notre avenir si nous ne parvenons pas à maîtriser le  changement  climatique. Depuis plus de quatre mois, le sudest de l'îlecontinent vit dans une ..."
3,2020-01-16,Le Monde,535mots,,Les aides européennes au secours du climat,"...  2019, vouloir faire de l'Union européenne (UE) la première économie neutre en gaz à  effet  de  serre d'ici à 2050, Ursula von der Leyen avait placé la lutte contre le ..."
4,2020-03-11,Le Monde,915mots,Cécile Michaut,La recherche veut réduire ses émissions de CO ²,  Les scientifiques n'en finissent pas de nous alerter sur le  réchauffement  climatique et la nécessité de baisser nos émissions de gaz à  effet  de  serre pour limiter les risques. Mais donnent ...
5,2020-01-16,Le Monde,806mots,Audrey Garric,Davantage d'incendies sous l'effet du réchauffement,"  ...  Anglia (RoyaumeUni). Les scientifiques ont examiné cinquantesept études portant sur l'impact du  changement  climatique sur les incendies, publiées depuis le dernier rapport du Groupe d'experts intergouvernemental sur l ..."
6,2020-03-11,Le Monde,3046mots,Audrey Garric,Savants ou militants ? Les chercheurs face à la crise écologique,"  ...  Je cherche à comprendre comment fonctionne le climat, la mousson ou El Niño indépendamment du  changement  climatique. Du coup, je suis mal à l'aise pour parler du  changement  climatique. » Il dit ..."
7,2020-04-04,Le Monde,1378mots,Abel Mestre et Sylvia Zappi Abel Mestre et Sylvia Zappi,Comment la gauche pense l'après-coronavirus,"  ...  de la crise. En résumé : la mondialisation génère des flux d'échanges permanents, responsables du  changement  climatique qui favorise, en bout de chaîne, la propagation de maladies, notamment les zoonoses, transmises à ..."
8,2020-04-01,Le Monde,694mots,Nabil Wakim,La transition énergétique mise à mal,  ...  des énergies renouvelables dans le monde était déjà insuffisant pour faire face aux enjeux du  changement  climatique. La pandémie due au coronavirus vient compliquer plus encore la situation. Le directeur exécutif de ...
9,2020-01-17,Le Monde,882mots,Audrey Garric,"2019, deuxième année la plus chaude de l'histoire","  Le  réchauffement  climatique produit une accumulation de records. 2019, avec son lot de catas trophes climatiques, a été la deuxième année la plus chaude jamais enregistrée depuis les premiers relevés en 1850 ..."
10,2020-04-28,Le Monde,2970mots,"Louisa Benchabane, Audrey Garric Perrine Mouterde et Nabil Wakim",8 pistes pour une relance verte,"  Le Green Deal est aussi nécessaire qu'avant la crise. Le  réchauffement  climatique n'a pas disparu. » Ces mots ne sont pas ceux de militants écologistes, mais de la présidente de la ..."
