,date,publication,words,author,title,intro
0,2015-02-18,Le Monde,1082mots,PROPOS RECUEILLIS PAr Stéphane Foucart,Stefan Aykut : « Il faut cesser de séparer le climat du monde réel »,"    ...  des pays émergents, Chine en tête. Dans un ouvrage publié ces joursci (Gouverner le  climat?, Presses de Sciences Po, 750 p., 23 euros) le sociologue Stefan Aykut et l'historienne des ...  "
1,2015-03-31,Le Monde,1099mots,propos recueillis par Stéphane Foucart et Simon Roger,Miguel Arias Cañete « Le rendez-vous de Paris sur le climat sera crucial »,"    ...  théorique des Etats pour présenter leurs contributions de réduction des émissions expire, le commissaire au  climat et à l'énergie revient sur les engagements de l'Union européenne. L'Union européenne est ...  "
2,2015-02-23,Le Monde,783mots,Laetitia Van Eeckhout,Le changement climatique menace la sécurité alimentaire mondiale,"    ...  ouvre ses portes samedi 21 février à Paris, l'adaptation des systèmes agricoles au changement  climatique est un défi d'autant plus pressant que les impacts du réchauffement de la planète mettent ...  "
3,2015-04-20,Le Monde,1360mots,Propos recueillis par Stéphane Foucart et Simon Roger,« Il n'y a pas de sujet plus sérieux que le climat » Alan Rusbridger,"    ... 'environnement. Mais si l'on pense à ce qui restera dans l'Histoire, le changement  climatique est la plus grande « story » de notre époque. Or jusqu'à présent, elle n'avait fait ...  "
4,2015-04-24,Le Monde,842mots,Gilles Paris,Climat : Obama fait pression sur les républicains,    ... 'il n'y avait pas  « de plus grande menace pour notre planète que le changement  climatique »  . M. Obama cite régulièrement à l'appui de sa thèse un rapport du Pentagone publié en ...  
5,2015-04-15,Le Monde,1442mots,Simon Roger,"Laurent Fabius, le converti du climat","    ...  visite en Arabie saoudite, dimanche 12 avril, Laurent Fabius a glissé quelques mots sur le  climat, invitant le premier producteur de pétrole au monde à repenser son mix énergétique. A Paris, deux ...  "
6,2015-02-13,Le Monde,893mots,,Les entreprises ont besoin d'un engagement clair sur le climat,"        ...  nations ont amorcé à Genève des discussions cruciales pour ébaucher un accord universel sur le  climat destiné à être finalisé au sommet de Paris en décembre. En amont de ces négociations, avec ...  "
7,2015-04-11,Le Monde,6275mots,Antoine Reverchon Antoine Reverchon,Pour un nouvel âge de l'économie,"    ... 'Institute for New Economic Thinking (INET). Inégalités, crises grecque et européenne, austérité et déflation, changement  climatique, rôle des banques centrales, régulation financière, restructuration des dettes publiques, innovation : les thèmes abordés lors de ...  "
8,2015-04-16,Le Monde,958mots,Anne Pélouas,Climat : les provinces du Canada en première ligne,"    ...  dévoilerait en juin, avant le prochain G7, sa contribution à la lutte contre le changement  climatique audelà de 2020, en prévision de la conférence de Paris (COP 21), les provinces et ...  "
9,2015-03-13,Le Monde,919mots,Simon Roger,"L' « appel de Manille » : à grande cause, petits effets","    ...  devait être l'acte fondateur de l'engagement présidentiel dans la lutte contre le dérèglement  climatique, décrétée grande cause nationale de l'année 2015. Ce fut un discours sans relief, ânonné par ...  "
