,date,publication,words,author,title,intro
0,2014-07-31,Les Echos,542mots,PAUL MOLGA,Les climatosceptiques et le redoux terrestre,"    ... Malgré le nombre exceptionnel d'études sur le sujet, le réchauffement  climatique reste extrêmement discuté au sein de la communauté scientifique mondiale.  ...  "
1,2014-06-04,Les Echos,495mots,,Du bon usage des paquets européens,"        ...  paquet lait, des paquets « Erika » , etc. Et, bien sûr, le plus connu, le paquet énergieclimat. Présenté par la Commission, en janvier 2008, il regroupait un ensemble de textes mettant en oeuvre ...  "
2,2014-08-28,Les Echos,356mots,KARL DE MEYER,Obama veut contourner le Congrès pour avancer sur la négociation climat,"    ...  selon le « New York Times » . Convaincu de la réalité et de la gravité du changement  climatique, comme il l'a dit au printemps, le président américain sait qu'il doit se montrer ...  "
3,2014-06-24,Les Echos,1350mots,KARL DE MEYER,"Tom Steyer, le milliardaire vert qui fait peur aux démocrates","    ...  campagne des élections de mimandat. Son but : convaincre les Américains de l'urgence de lutter contre le réchauffement  climatique. Un programme potentiellement contreproductif, craignent de nombreux candidats de gauche.  ...  "
4,2014-08-08,Les Echos,584mots,,Climat : ce que peuvent faire les entreprises,"        ...  de Varsovie (COP19), la France a été officiellement nommée pays hôte de la 21e conférence  climat en 2015 : Paris  Climat 2015 (COP21). Les enjeux de cette conférence sont énormes : maintenir les augmentations ...  "
5,2014-06-26,Les Echos,630mots,,"Climat : la voie de la négociation a échoué, alors coopérons!","        Si nous entendons résoudre la problématique du changement  climatique, il va nous falloir renouveler notre approche. En l'état actuel des choses, les grandes puissances mondiales considèrent la question du changement climatique ...  "
6,2014-05-19,Les Echos,220mots,ADRIEN SCHWYTER,Notation des Etats : S&amp;P évalue l'effet du changement climatique,    Le  climat n'est plus seulement un sujet de météorologues. L'augmentation significative des catastrophes naturelles au cours de ces dix dernières années a poussé Standard &amp; Poor's à s'intéresser au ...  
7,2014-05-02,Les Echos,709mots,ERIC LE BOUCHER,"L'Ukraine, Alstom : le désastre de la politique européenne de l'énergie","    ...  plutôt les centrales au gaz, qui sont deux fois moins polluantes et nocives pour le  climat, mais qui sont devenues trop chères. Les Allemands, qui arrêtent leur nucléaire et poussent les énergies ...  "
8,2014-06-04,Les Echos,461mots,,Il faut réussir notre transition énergétique,"        ...  Ainsi, il est faux de dire que la France est en retard face au défi  climatique. Notre pays est même en avance dans la lutte contre l'effet de serre : nous représentons ...  "
9,2014-08-06,Les Echos,528mots,,"Face aux conflits, il faut repenser la gouvernance du monde","        ...  Nigeria, Indonésie, Mexique, Vietnam...) à leur contestation récurrente de la suprématie occidentale. La prochaine conférence  climatique, qui se tiendra à Paris en décembre 2015, sera un terrain d'affrontement privilégié entre les ...  "
