,date,publication,words,author,title,intro
0,2013-06-24,Les Echos,909mots,YANN VERDO,Jusqu'où peut-on prévoir la météo ?,"    ... Prévoir l'évolution du  climat à l'horizon d'une trentaine d'années : telle est l'ambition du programme Préclide, dont la spécificité est de prendre en compte l'état réel de ...  "
1,2013-07-02,Les Echos,836mots,JACQUES HENNO,Va-t-on devoir manipuler le climat ?,"    Dans son dernier rapport consacré aux conséquences du réchauffement  climatique et publié début juin, la Banque mondiale tire une nouvelle fois la sonnette d'alarme.  « Les scientifiques nous disent que, si la ...  "
2,2013-08-06,Les Echos,286mots,JOEL COSSARDEAUX,Les Français toujours divisés sur le nucléaire,    ...  la mise en place du baromètre d'opinion du CGDD sur l'énergie et le  climat. 35 % de climatosceptiques Les plus de 60 ans et les Français les plus aisés (plus ...  
3,2013-05-15,Les Echos,489mots,,Risque souverain : le rôle clef de l'énergie,"        ...  irréversible que les fièvres et les krachs des marchés financiers, est le risque énergétique et  climatique. L'organisation industrielle internationale est telle que les pays émergents concentrent une part croissante des activités ...  "
4,2013-07-04,Les Echos,400mots,PAUL MOLGA,"En dix ans, la planète a essuyé plus de 500 cyclones",    ... Un rapport de l'ONU confirme les inquiétudes des scientifiques.Tous les indicateurs du  climat sont passés dans le rouge pendant la dernière décennie.  ...  
5,2013-08-14,Les Echos,703mots,PAUL MOLGA,Les Mayas sont-ils morts du changement de climat ?,"    ...  qu'un millénaire plus tard. Ils savaient aussi se prémunir de l'avenir. Sous le  climat des tropiques, de nombreuses cités étaient conçues pour capter les eaux de pluie et les acheminer ...  "
6,2013-07-24,Les Echos,465mots,,Energie : l'Europe en retard d'une révolution,        ...  construire un projet énergétique pour le XXIe siècle faute de reconnaître que sa politique énergieclimat n'est plus adaptée au contexte mondial. Quatre lames de fond l'ont bouleversée : une crise ...  
7,2013-05-21,Les Echos,946mots,YANN VERDO,Stockage du CO2 : faut-il encore y croire ?,"    ... Vingt ans après sa mise au point, la séquestration géologique du carbone peine à se concrétiser. Un outil jugé pourtant indispensable pour lutter contre le réchauffement  climatique.  ...  "
8,2013-08-22,Les Echos,225mots,JOEL COSSARDEAUX,Climat : de plus en plus de territoires exposés au risque incendie,"    ...  année noire, l'Hexagone est de plus en plus inflammable. Sous l'effet du réchauffement  climatique, qui influe sur le couvert végétal, les territoires exposés aux incendies s'étendent, avertit une étude ...  "
9,2013-05-28,Les Echos,362mots,MURYEL JACQUE,Le « grenier à grains » va faire son retour sur le marché du blé,"    ...  contrastée En outre, les conditions climatiques en juin demeurent déterminantes. C'est une zone à  climat continental, donc plus imprévu que le  climat océanique. Un accident  climatique provoque des changements colossaux, les ...  "
10,2013-06-21,Les Echos,301mots,MARIE-JOSEE COUGARD,Agriculture : 500 millions d'euros de dégâts,"    ...  Beulin. Aucune région, exception faite du SudEst, n'a échappé aux conséquences d'un  climat très médiocre depuis des mois. Les éleveurs n'ont pas pu sortir les animaux des étables ...  "
11,2013-06-20,Les Echos,294mots,MURYEL JACQUE,L'apocalyptique réchauffement planétaire,    ...  intenses... Le rapport (1) publié hier par la Banque mondiale sur l'impact du changement  climatique ne laisse aucune place au doute. Les scientifiques auxquels l'organisation internationale a fait appel l ...  
12,2013-07-02,Les Echos,261mots,ELSA FREYSSENET,Fiscalité verte : Cazeneuve discute avec les écologistes,    ... 'il avait annoncés la semaine dernière. Les écologistes réclament ensuite la création d'une  « contribution  climat énergie »  destinée à changer les comportements dans la lutte contre le réchauffement  climatique. Une première tentative ...  
13,2013-05-31,Les Echos,321mots,EMMANUEL GRASLAND,Deux grands patrons poussent l'Europe à changer de doctrine sur la politique industrielle,"    ...  focalisée sur l'ouverture du marché de l'énergie et la lutte contre le réchauffement  climatique. Bruxelles a considéré que l'énergie allait forcément devenir chère à l'avenir, ce qui rendait ...  "
14,2013-06-17,Les Echos,268mots,HERVé LE TREUT,Climat : ne mélangeons pas tout !,"    ... 'enjeu, dans ce cas, c'est le futur. Savoir si les grands traits du changement  climatique anticipé par les modèles pour le milieu du siècle se retrouvent déjà dans les évolutions actuelles ...  "
15,2013-06-21,Les Echos,497mots,LAURENT THEVENIN,JEAN-YVES DAGès : « Une réassurance d'Etat est indispensable »,    ...  de printemps et 30 % de cultures d'hiver. Notre charge sinistres pour l'assurancemultirisque  climatique (MRC) sur récolte s'élève déjà à 60 millions d'euros à fin mai. Cela fait ...  
16,2013-06-25,Les Echos,310mots,KARL DE MEYER,Obama veut réduire les émissions de CO2,    ... Le président lance un plan d'action contre le changement  climatique.  ...  
17,2013-06-26,Les Echos,421mots,,La bonne manière de répondre au changement climatique,"        Si le constat d'un changement  climatique lié aux émissions de gaz à effet de serre fait aujourd'hui l'objet d'un consensus (à de rares exceptions près), la manière de ...  "
18,2013-07-22,Les Echos,315mots,MATTHIEU QUIRET,"La région, chef de file de la décentralisation de l'énergie",    ... Les députés ont validé les prérogatives de la région en matière d'énergie et de  climat.  ...  
19,2013-08-30,Les Echos,445mots,,"Non, la crise n'est pas encore derrière nous !","        ...  suggéré que la récession dans la zone euro touche à sa fin. L'indicateur du  climat économique (ESI) de la Commission européenne a progressé de 91,3 à 92,5. Même dans ...  "
20,2013-05-27,Les Echos,327mots,ETIENNE LEFEBVRE,Moral : l'industrie et les services divergent,    ... Le  climat des affaires s'améliore dans l'industrie et se dégrade dans les services.  ...  
21,2013-08-09,Les Echos,630mots,PAUL MOLGA,Qui a tué l'homme de Néandertal ?,"    ... 'une absorption démographique. Cette carence alimente tous les scénarios : acculturation, génocide racial, pandémie virale, inadaptation  climatique, dépassement technologique, carence alimentaire, volcanisme... La cohabitation des deux espèces a duré 12.000 ans, mais ...  "
22,2013-05-17,Les Echos,268mots,RENAUD HONORE,La Bourse du CO2 encore fragilisée,    C'est une bonne nouvelle en trompe l'oeil pour la politique  climatique de l'Union européenne. Les émissions de gaz à effet de serre ont diminué de 2 % l'an dernier ...  
23,2013-08-26,Les Echos,479mots,DENIS FAINSILBER,Comment un argument écologique engendre un solide duopole,    ...  demandé que les industriels fournissent un nouveau fluide réfrigérant doté d'un potentiel de réchauffement  climatique (GWP) inférieur à un indice de 150 : ces derniers sont allés bien audelà de ses ...  
24,2013-05-03,Les Echos,312mots,REJANE REIBAUD,Alexandre Naulot : « Il faut affecter les revenus au développement et à la lutte contre le changement climatique »,"    ...  affecter les revenus de ce projet au développement et à la lutte contre le changement  climatique. Les pays en développement ont été durement frappés par la crise depuis 2008, dont le secteur ...  "
