,date,publication,words,author,title,intro
0,2019-01-11,Les Echos,621mots,AMBROISE FAYOLLE,"Une banque européenne du climat ? Oui, mais elle existe déjà !","    ... 'hui en France », Jean Jouzel et Pierre Larrouturou proposent la création d'une banque du  climat et d'un budget européen dédié à la transition écologique. Dans « L'Express » l'ancien ministre ...  "
1,2019-04-08,Les Echos,1334mots,YANN VERDO,Quand le changement climatique dérègle... les esprits,"    ...  monde anglosaxon, la recherche psychiatrique s'intéresse de plus en plus aux effets du réchauffement  climatique sur la santé mentale. Un enjeu qu'il ne faudrait pas passer sous silence.  ...  "
2,2019-04-09,Les Echos,993mots,JOEL COSSARDEAUX,La diplomatie climatique au bord de l'impasse,"    ...  réchauffement à la fin du siècle, comme le stipule l'accord de Paris sur le  climat de 2015. Mais à condition de se montrer très indulgent. Ainsi fautil accorder une très ...  "
3,2019-04-26,Les Echos,479mots,JOEL COSSARDEAUX,Un « conseil de défense écologique » pour répondre à l' « urgence climatique »,    ... Le chef de l'Etat a indiqué qu'il allait impliquer plus étroitement les ministères dans l'effort de lutte contre le réchauffement  climatique.  ...  
4,2019-04-12,Les Echos,518mots,EDOUARD LEDERER,Risque climat : les régulateurs avertissent le secteur bancaire,"    ...  une étude de l'ACPR, les banques ont pris en compte l'analyse du risque  climatique. Or, les Etats comme les entreprises sont de plus en plus souvent poursuivis pour leur responsabilité ...  "
5,2019-02-20,Les Echos,517mots,JOEL COSSARDEAUX,Climat : les métropoles défient les Etats devant la justice,"    ... Face au réchauffement  climatique, les villes serontelles de plus en plus nombreuses à ester en justice pour obtenir des Etats qu'ils respectent leurs engagements pour le limiter ? C'est le ...  "
6,2019-03-15,Les Echos,499mots,VIRGINIE ROBERT,Climat : les Pays-Bas vont taxer les émissions de CO2 des entreprises,"    ...  PaysBas annoncent un virage à 180 degrés en matière de lutte contre le réchauffement  climatique. Pointé du doigt à plusieurs reprises pour sa politique environnementale laxiste, La Haye rectifie le tir ...  "
7,2019-03-19,Les Echos,694mots,MURYEL JACQUE,Climat : des universitaires réclament l'abandon des marchés carbone,"    ...  fait entendre là une voix discordante sur le front de la lutte contre le réchauffement  climatique. Mais son fondateur l'assure : y faire face  « exige des politiques environnementales robustes, et non d ...  "
8,2019-04-24,Les Echos,481mots,SOPHIE AMSILI,Un million d'espèces pourraient disparaître dans les prochaines décennies,    ...  biodiversité et les services écosystémiques (Ipbes)  l'équivalent pour la biodiversité du GIEC pour le  climat  dont l'AFP a obtenu un projet de résumé. Une fuite que l'Ipbes a refusé ...  
9,2019-02-06,Les Echos,1047mots,GUILLAUME MAUJEAN,Quand le climat fait sa première victime en Bourse,"    ...  maîtrisés. Depuis, cette durée est passée à plus de 50 jours... On savait le réchauffement  climatique responsable de la multiplication des ouragans dévastateurs dans le golfe du Mexique. Il est aussi à ...  "
